UpdateTime,AZ,EL,Range,Position_lat_,Position_lon_,Position_altMSL_,Speed,RadialVelocity
72.05362,81.77138,20.45734,370.9441,343.9716,49.74248,129.6486,10,2.412282
73.05453,83.51498,19.74887,368.4315,344.5426,39.16443,124.4924,10,2.510279
74.05518,85.2635,19.01815,366.1219,344.9553,28.58172,119.3073,9.999999,2.308119
75.05676,87.01829,18.37205,364.382,345.3413,17.98801,114.8482,10.0347,1.737147
76.05801,88.77429,18.29985,364.1088,345.6154,7.394738,114.3266,10.00461,0.2728834
77.05865,90.52966,18.2708,364.0634,345.6945,-3.195775,114.1369,10.00061,0.04541137
78.05936,92.28337,17.53495,362.9075,345.7696,-13.78707,109.3395,10,1.155089
79.06078,94.03381,16.71441,361.9554,345.8041,-24.38604,104.0989,9.999999,0.9507077
80.06217,95.77655,16.0047,361.6073,345.826,-34.98475,99.70097,10.06904,0.3476308
81.0624,97.50769,16.22753,363.2498,345.7878,-45.57103,101.511,10,-1.64208
82.06284,99.22726,16.40208,365.0846,345.6951,-56.15919,103.0911,10.00953,-1.834044
83.06348,100.9302,16.16198,366.5171,345.6456,-66.74989,102.0214,10,-1.431572
84.06403,102.6141,15.32567,367.2044,345.5982,-77.33966,97.05405,10.58033,-0.6869044
85.06405,104.2771,14.90016,368.932,345.5153,-87.9234,94.86554,10.07889,-1.727585
86.06607,105.9216,15.32199,372.4056,345.3903,-98.52814,98.40558,10,-3.466574
87.06609,107.5469,15.75056,376.0146,345.0574,-109.1069,102.0691,10.22393,-3.608983
88.06624,109.1544,15.82906,379.1279,344.5578,-119.6805,103.4141,10.02999,-3.112815
89.06715,110.7433,15.77657,382.159,343.9231,-130.2551,103.904,10.00398,-3.028366
90.06835,112.3226,15.48652,384.6767,342.9292,-140.8039,102.7132,10.24229,-2.51467
91.06942,113.8882,15.16977,387.1752,341.6733,-151.3243,101.316,10.03247,-2.495789
92.07006,115.4305,14.8447,389.8785,340.3502,-161.8322,99.88683,10.56318,-2.701625
93.07133,116.9549,14.74546,393.1102,338.8639,-172.3241,100.0565,10,-3.227554
94.0728,118.4626,14.45978,396.0861,337.1803,-182.789,98.90273,10,-2.971499
95.07328,119.945,14.51013,399.8636,335.4322,-193.2327,100.1864,10.02649,-3.775786
