UpdateTime,AZ,EL,Range,Position_lat_,Position_lon_,Position_altMSL_,Speed,RadialVelocity,UUID
14.0084,71.40889442821764,2.2229594446192653,3237.753662814231,38.91016783603872,-86.83625107631251,367.7511571134982,23.407174606233543,4.368033537158272,9119d467-834b-11ee-b3d3-cc153123845c
14.01238,77.77447812014455,31.661834010432358,1466.7470201953245,38.904564932136886,-86.86806435998533,472.9768868666614,46.79151310857672,0.0,911a237c-834b-11ee-b431-cc153123845c
14.01473,101.6217280347403,-40.420470142391906,1982.2685006593126,38.898291596067885,-86.8634370185869,281.5525249158734,66.54014962064392,0.0,9119faec-834b-11ee-9273-cc153123845c
14.02939,101.85189204364228,-57.365848425494406,2320.004254203921,38.895796743273024,-86.86438342314226,387.6850302841649,59.835314023070026,0.0,911a238a-834b-11ee-aadf-cc153123845c
15.00981,71.3786333566132,2.2090764360646866,3292.3508179611786,38.910046582626144,-86.83594715121002,367.98087095539,22.918258619007243,3.6756317096156526,9119d467-834b-11ee-b3d3-cc153123845c
15.01296,77.76956585677028,27.00041077025469,1465.8981423577102,38.90456881518095,-86.86806556522242,470.68362255030826,46.78993000172955,0.0,911a237c-834b-11ee-b431-cc153123845c
15.01588,101.62185907599198,-40.429833729875114,1980.2784099242817,38.8982905364195,-86.86345016162625,280.09521628360096,66.56892798603775,0.0,9119faec-834b-11ee-9273-cc153123845c
15.03044,101.5706994384175,-59.01841464605806,2311.2940202969157,38.895848023199065,-86.86424255442928,385.56466993035133,42.2370889419927,0.0,911a238a-834b-11ee-aadf-cc153123845c
16.01127,71.45941502935715,2.2650640361793783,3353.9686475082544,38.91009896239976,-86.83574396842852,369.10172605295145,22.889365944835216,2.79766627795183,9119d467-834b-11ee-b3d3-cc153123845c
16.01409,77.76506128791704,29.285654231398667,1465.3522490360963,38.90457361074458,-86.86806936733937,469.13256898539356,46.85073490848788,0.0,911a237c-834b-11ee-b431-cc153123845c
16.01643,101.61751449435754,-39.36380306491478,1978.283512668899,38.89828762460797,-86.86345366069371,280.72969004730146,66.56211887323173,0.0,9119faec-834b-11ee-9273-cc153123845c
16.0308,102.35006222513461,-60.97008469500983,2311.970819883071,38.89602555442455,-86.86431371507581,378.24244957227677,135.34621245417446,0.0,911a238a-834b-11ee-aadf-cc153123845c
17.01271,71.41673956675528,2.318529648901377,3403.448627077399,38.91016401568179,-86.83520743130885,370.65432871974645,23.072621650259748,2.8128149931420516,9119d467-834b-11ee-b3d3-cc153123845c
17.015,77.74638743674484,31.379457847459207,1464.2180723257788,38.90458117508132,-86.86807349920984,467.37979182182994,46.865581641448614,0.0,911a237c-834b-11ee-b431-cc153123845c
17.01767,101.62567936460087,-38.4710408999851,1978.4905602392387,38.89828229530767,-86.86342873847758,281.16171378783815,66.13726426919908,0.0,9119faec-834b-11ee-9273-cc153123845c
17.03106,101.49529002758376,-61.011230375645084,2317.945969058586,38.89596490369123,-86.86471429975833,375.1718327815998,63.048059205898404,0.0,911a238a-834b-11ee-aadf-cc153123845c
18.01299,71.42442990636887,2.3555223038940167,3439.2880309713614,38.910102981494035,-86.83523094901246,371.46024679005205,22.63528393365588,3.133829798456418,9119d467-834b-11ee-b3d3-cc153123845c
18.01662,77.72007374555926,30.955121622280217,1462.8598111024758,38.90459338600163,-86.86806956619954,464.9691075983933,46.7836042698424,0.0,911a237c-834b-11ee-b431-cc153123845c
18.01833,101.62694080110911,-38.217384094676845,1976.6877389458764,38.8982830042928,-86.86342333220261,280.881664573791,66.53366738663948,0.0,9119faec-834b-11ee-9273-cc153123845c
18.03358,101.23576886601415,-61.803165738275666,2302.777216690617,38.89586653336676,-86.8646231730204,368.84340515269935,43.212990524899524,0.0,911a238a-834b-11ee-aadf-cc153123845c
19.0146,71.3925091212795,2.4045248357996702,3477.9663914457988,38.91018205683772,-86.83485335757226,372.53837542269105,23.169577489531715,2.6801856911200908,9119d467-834b-11ee-b3d3-cc153123845c
19.01827,77.70033862689144,34.011822307805346,1460.7462516200121,38.90459306830411,-86.86807603173948,462.6204415232796,46.852948197149246,0.0,911a237c-834b-11ee-b431-cc153123845c
19.01996,101.63458024958544,-38.40749055306614,1973.7294914863994,38.898277901315396,-86.86343114888678,279.42308672078445,66.72632272354143,0.0,9119faec-834b-11ee-9273-cc153123845c
19.03667,101.13584750364322,-63.48886266716747,2308.5370363136876,38.89586269388456,-86.86464813392014,361.291857695864,157.1974921196816,0.0,911a238a-834b-11ee-aadf-cc153123845c
20.01518,71.30112820447174,2.385910736430318,3541.388888703035,38.91016917242665,-86.83442648443324,373.06334852149024,23.03518254352572,4.018721449018903,9119d467-834b-11ee-b3d3-cc153123845c
20.01897,77.66541184421575,33.513934118476755,1460.2113431192247,38.90461206465371,-86.8680833261614,462.08426787130287,46.858524067293175,0.0,911a237c-834b-11ee-b431-cc153123845c
20.02071,101.63827183396563,-36.41039258811419,1971.881026566323,38.89827415582634,-86.863413373538,282.00400470353816,66.71653101019666,0.0,9119faec-834b-11ee-9273-cc153123845c
20.03743,102.0415134865916,-66.49461946724587,2312.172610688894,38.89570555122325,-86.86426943307838,357.4765665922339,93.9937236524358,0.0,911a238a-834b-11ee-aadf-cc153123845c
21.01644,71.60456292923904,2.430889817597885,3613.184195335086,38.910230479443506,-86.83424430034886,374.4153673120651,22.781695556913064,4.8820825159651235,9119d467-834b-11ee-b3d3-cc153123845c
21.01928,77.63542077718175,38.26988569620573,1458.7206896359828,38.90461660249091,-86.8680747350034,461.6186275720026,46.814544843470166,0.0,911a237c-834b-11ee-b431-cc153123845c
21.02095,101.6291897977365,-35.82941537860415,1971.7774952712189,38.89827873584044,-86.86343521028037,280.76779260543157,66.49256193357797,0.0,9119faec-834b-11ee-9273-cc153123845c
21.03921,101.51118867846648,-67.49578009639325,2322.3749639717466,38.895686253346156,-86.86424078942358,353.1434237277076,46.19754740712888,0.0,911a238a-834b-11ee-aadf-cc153123845c
22.01739,71.3997320201185,2.474007972248206,3646.1786820533766,38.91019754434832,-86.83398362761082,375.46604427669325,23.162757280930787,5.114736302593098,9119d468-834b-11ee-be89-cc153123845c
22.01947,77.61716521970557,41.65674907559173,1459.4827789724068,38.90463501071678,-86.86808186353872,461.9587086016987,46.851874797205454,0.0,911a237d-834b-11ee-9579-cc153123845c
22.02106,101.64260124150262,-35.2857865525815,1970.3219612575256,38.898268956191714,-86.86342827547715,280.2367192382862,66.75561600168265,0.0,9119faed-834b-11ee-965e-cc153123845c
22.04225,101.73547567239694,-73.1021232015076,2331.2763716842746,38.89567303841137,-86.86417570011317,351.1819395194073,31.324930454210865,0.0,911a238b-834b-11ee-a41c-cc153123845c
23.01755,71.35003289042031,2.500628624606443,3680.4173622333697,38.91041337495209,-86.83354316616816,377.2518607095754,22.58452364393215,3.583855800706708,9119d468-834b-11ee-be89-cc153123845c
23.01948,77.66041891325716,41.582814312501796,1458.8984949335525,38.90463523527105,-86.8680942801836,461.9145357279049,46.845445726630864,0.0,911a237d-834b-11ee-9579-cc153123845c
23.02241,101.64078637890107,-32.75989903289752,1968.4423749892073,38.89826536696838,-86.86341987124004,281.4399395116353,66.52783364106472,0.0,9119faed-834b-11ee-965e-cc153123845c
23.04472,101.56603530365476,-72.67356081847083,2336.400435446522,38.89596339026459,-86.86419661539482,347.21045694863767,23.593812257131564,0.0,911a238b-834b-11ee-a41c-cc153123845c
24.01762,71.46069166642398,2.526021070980335,3768.9474789665296,38.910413916811805,-86.83337351233597,378.12089671700994,22.48320177082928,2.837680198848849,9119d468-834b-11ee-be89-cc153123845c
24.02025,77.58743008143176,41.99792911531631,1458.6555665087692,38.90464192506887,-86.86809993508473,462.0037095727812,46.82815086089407,0.0,911a237d-834b-11ee-9579-cc153123845c
24.0238,101.64395191251285,-33.58129506982931,1968.776076242545,38.89826725297947,-86.86344341865494,280.5872569084547,66.96513920812198,0.0,9119faed-834b-11ee-965e-cc153123845c
24.04698,101.93342488451509,-75.96340495700775,2330.8979689423977,38.895927841380015,-86.86404743148802,343.9325826548027,23.40422452400397,0.0,911a238b-834b-11ee-a41c-cc153123845c
25.01905,71.44780394315451,2.592464319284401,3767.7843368666613,38.910397355934315,-86.83302848207245,379.0477262396739,6.826399892557625,8.620687808200923,9119d468-834b-11ee-be89-cc153123845c
25.02039,77.57980765288225,39.763350835232245,1459.9823012277664,38.90463307313489,-86.86810423242899,461.50873138254184,46.76746197472486,0.0,911a237d-834b-11ee-9579-cc153123845c
25.02394,101.646734262797,-32.033102113472125,1967.3879909638113,38.89826208116692,-86.86344027510322,281.3246034754541,66.2605388683657,0.0,9119faed-834b-11ee-965e-cc153123845c
25.05056,102.00839190985627,-75.6585298624178,2321.6274410193437,38.89599619844181,-86.86418414481903,336.6536666672887,37.92135743069696,0.0,911a238b-834b-11ee-a41c-cc153123845c
26.01974,71.461090808351,2.6119151421937636,3800.7043286335065,38.910398866264465,-86.83304401196585,380.2134477629949,20.513875119049118,10.69731626011611,9119d468-834b-11ee-be89-cc153123845c
26.02081,77.50848586283067,31.503382380818493,1459.785076377679,38.90463386429169,-86.86811179594476,459.33736832587385,46.7884261974517,0.0,911a237d-834b-11ee-9579-cc153123845c
26.02542,101.65849562655741,-32.09204108039023,1964.3205150737974,38.89826463634064,-86.86341449326393,281.1552274813746,66.66778173998847,0.0,9119faed-834b-11ee-965e-cc153123845c
26.05377,101.66492912349827,-76.43996932355157,2325.844024915468,38.89591748531031,-86.86413526476808,336.29215398955296,26.85730273887544,0.0,911a238b-834b-11ee-a41c-cc153123845c
27.02016,71.62540211672345,2.6836836551780365,3825.8185723801007,38.910548762748554,-86.83325948379444,381.7332804097297,22.835712349143066,7.732139997969224,9119d468-834b-11ee-be89-cc153123845c
27.02267,77.50489736582098,23.519639360793008,1460.6020362802524,38.904626219965074,-86.86812396993412,456.11723574990435,47.118157058028864,0.0,911a237d-834b-11ee-9579-cc153123845c
27.02724,101.65571341425647,-30.526308450207182,1965.2808953298218,38.89826085826922,-86.86340795852253,280.0034211773574,67.21097000292735,0.0,9119faed-834b-11ee-965e-cc153123845c
27.0561,102.09342996548973,-75.85425729820005,2319.726883956556,38.8959323985306,-86.8640321045595,337.36763252514965,24.037190760072367,0.0,911a238b-834b-11ee-a41c-cc153123845c
28.02284,71.56709524968177,2.7132774442612573,3833.6385509373513,38.91056767913904,-86.8328316994436,383.25089870014284,6.251133992538527,8.852554371500815,9119d468-834b-11ee-be89-cc153123845c
28.0235,77.48612875277769,23.67904316605211,1460.53524831216,38.904624653223216,-86.86813175549628,456.2437360471863,46.740219968071656,0.0,911a237d-834b-11ee-9579-cc153123845c
28.02812,101.65260118920062,-30.216081679598233,1962.4109827650323,38.89825359537859,-86.86342351040267,281.4861055074326,66.40926064257431,0.0,9119faed-834b-11ee-965e-cc153123845c
28.05659,102.57295411821534,-77.45601197051865,2332.47280012556,38.895746925491835,-86.86425941365654,338.929494093378,23.320015036667233,0.0,911a238b-834b-11ee-a41c-cc153123845c
29.024,71.55739202802914,2.7652712434879954,3860.8067004409577,38.910620136126305,-86.83286081241968,384.4824418476381,20.949991510976226,10.288539370804038,9119d468-834b-11ee-be89-cc153123845c
29.02417,77.42136203515147,19.98065807894534,1461.6840046527934,38.904620645351244,-86.86813799192016,457.2288954824398,46.86596482883754,0.0,911a237d-834b-11ee-9579-cc153123845c
29.02985,101.66543669946493,-28.696575693596913,1962.697258495953,38.898253993744156,-86.86341758305134,281.48294180857135,66.57129741268758,0.0,9119faed-834b-11ee-965e-cc153123845c
29.05698,102.4775392735225,-75.46370430343043,2319.385532868765,38.895754169824045,-86.86402489000834,337.817413136758,24.14975771042847,0.0,911a238b-834b-11ee-a41c-cc153123845c
30.02427,71.54601154418306,2.7650101995227225,3912.994150963458,38.910610747407404,-86.83270738961652,385.23944738426053,-0.21678622063145037,7.21050736112691,9119d468-834b-11ee-be89-cc153123845c
30.02531,77.42642196195263,15.313096596545051,1462.4767224918337,38.90461920568218,-86.86813716731373,456.27276997546187,46.83346824686791,0.0,911a237d-834b-11ee-9579-cc153123845c
30.03011,101.66465073511723,-29.99298899583613,1958.4081316166394,38.898248531525546,-86.8634139359198,282.28930821318374,66.8070525301355,0.0,9119faed-834b-11ee-965e-cc153123845c
30.05982,101.98722103184117,-74.59623820004069,2321.768120757749,38.89594042992626,-86.86415944785098,335.5021533071336,20.90712556365304,0.0,911a238b-834b-11ee-a41c-cc153123845c
31.02449,71.51365949488378,2.842479517668747,3887.7596122715167,38.91055353464667,-86.83295700765181,386.7016665659701,-2.194888268392761,12.853390291037117,9119d468-834b-11ee-be89-cc153123845c
31.02621,77.41502874468125,9.856060890335925,1462.2028531500437,38.90462909676574,-86.86814712398078,454.3069489594988,47.04229381923112,0.0,911a237d-834b-11ee-9579-cc153123845c
31.03152,101.67138418434281,-27.800226017024812,1958.8529410395608,38.89824992507244,-86.86338131905363,281.0059845720468,66.74646000270397,0.0,9119faed-834b-11ee-965e-cc153123845c
31.06151,102.00915207110637,-77.1015092482238,2316.660564010913,38.89581457866846,-86.86412702424848,337.85441615480744,156.2502832269656,0.0,911a238b-834b-11ee-a41c-cc153123845c
32.02499,71.57036620572202,2.8922740650562657,3953.4939674426328,38.91059558283864,-86.83267394892424,387.8071902093869,0.2989685363176453,12.040677310164579,9119d469-834b-11ee-85f7-cc153123845c
32.02773,77.3740344319534,6.620510262430344,1461.9022307782002,38.904624345716314,-86.86815384146128,453.701032104886,46.826487768904336,0.0,911a237e-834b-11ee-84ed-cc153123845c
32.03267,101.6701830127388,-26.697784938121174,1956.7483054057911,38.8982423045306,-86.86339534584529,280.81828400788163,66.58780032400323,0.0,9119faee-834b-11ee-affe-cc153123845c
32.0647,101.85698973619277,-75.74825708702292,2296.5085255392946,38.896032014727076,-86.86393706906954,337.4223455693599,155.86389041766256,0.0,911a238c-834b-11ee-aac5-cc153123845c
33.02514,71.54786562299117,2.926751617411985,3911.601109854316,38.91070249135313,-86.83288408648961,388.91910934079647,4.656745586248546,10.942087248208361,9119d469-834b-11ee-85f7-cc153123845c
33.03275,77.37771954898926,7.980954315049644,1462.8279908734226,38.90462210084177,-86.86816261655514,453.7145254016605,46.85149150848253,0.0,911a237e-834b-11ee-84ed-cc153123845c
33.0344,101.67447198812626,-27.11685646427371,1957.8484368235706,38.89824086266958,-86.86341832485452,280.4746453812202,66.76880302008227,0.0,9119faee-834b-11ee-affe-cc153123845c
33.06728,101.89200568063853,-71.72197118124453,2286.0149014391395,38.896051844746694,-86.86417409881057,342.20167008222364,156.75508495116057,0.0,911a238c-834b-11ee-aac5-cc153123845c
34.0256,71.65065039152944,2.9940259077709435,3973.8034413244345,38.910646741108906,-86.83261210211283,389.22322648146223,2.409770174272518,12.365150599916918,9119d469-834b-11ee-85f7-cc153123845c
34.03286,77.33990473252578,1.436878504256697,1463.3307369579838,38.90462390135306,-86.86817071362492,453.02550984697154,46.23775812904638,0.0,911a237e-834b-11ee-84ed-cc153123845c
34.03608,101.68055228540179,-25.98818214411625,1954.862545526289,38.898242614015516,-86.86342231819154,280.48666455182615,66.60289306219985,0.0,9119faee-834b-11ee-affe-cc153123845c
34.07065,102.4004432257953,-71.97954646464565,2242.229532344778,38.896239950749155,-86.86408295240238,338.3455827739324,161.58564244220887,0.0,911a238c-834b-11ee-aac5-cc153123845c
35.02612,71.47316662320596,3.0246534962994787,3957.718859626278,38.91056964563458,-86.83251667098266,391.2447233321627,4.702014912417397,11.683625248663702,9119d469-834b-11ee-85f7-cc153123845c
35.03324,77.34006147218594,-0.09150563796538336,1464.8337393699799,38.90462551975019,-86.86816664929235,452.84798406239526,46.74623713578586,0.0,911a237e-834b-11ee-84ed-cc153123845c
35.03639,101.68682271841686,-23.597495223715157,1952.896225175082,38.898236944765415,-86.86339880783582,280.30642611007653,66.21542655907403,0.0,9119faee-834b-11ee-affe-cc153123845c
35.0709,102.2294291088437,-69.55120037695198,2226.819107561437,38.89639303561097,-86.86420304892786,335.94611896069154,155.52062743864715,0.0,911a238c-834b-11ee-aac5-cc153123845c
36.02616,71.53504885468502,3.0931882762243124,4001.088960384488,38.9106198126935,-86.83294763675649,391.8763715657135,0.061254702561643004,11.341444654208287,9119d469-834b-11ee-85f7-cc153123845c
36.03375,77.30002037926359,-2.4428906895162754,1464.1459001378355,38.904620817620604,-86.86817464514188,453.3637876296467,46.32859734208889,0.0,911a237e-834b-11ee-84ed-cc153123845c
36.03673,101.69111244109847,-23.301737806168674,1950.7174795401318,38.89823556832605,-86.86340723003133,280.3272891094751,66.7019095309708,0.0,9119faee-834b-11ee-affe-cc153123845c
36.07351,101.69684250827994,-72.77094105753966,2207.2623533684778,38.89657677583946,-86.86430870345787,336.7056018683701,158.1933171025712,0.0,911a238c-834b-11ee-aac5-cc153123845c
37.02754,71.68937120662542,3.097013159594562,4000.0678318496657,38.91064419759245,-86.83287043595085,393.38767070992805,14.517446347268628,10.071342080424719,9119d469-834b-11ee-85f7-cc153123845c
37.03448,77.3248430846065,-3.534484169135908,1464.4927841877084,38.9046232692801,-86.86818319848709,452.88017394848674,46.77941947824415,0.0,911a237e-834b-11ee-84ed-cc153123845c
37.03779,101.69196202569937,-25.067279855372902,1951.2203892833634,38.898233670277584,-86.86337981299509,281.4770793781511,66.83139707333675,0.0,9119faee-834b-11ee-affe-cc153123845c
37.07586,102.08411265826471,-69.44179119311787,2188.3429777241163,38.896590937711416,-86.86421914250697,337.9321121897501,157.05699789413958,0.0,911a238c-834b-11ee-aac5-cc153123845c
38.02778,71.80918429194504,3.1409310493769054,4025.847850587897,38.91081056543108,-86.83293232628992,395.04606019503626,22.26573414719186,8.875660916822747,9119d469-834b-11ee-85f7-cc153123845c
38.03593,77.28137298821842,-4.866424614194784,1464.987839336622,38.90462284572737,-86.86819249345126,452.7449590009774,46.76077344537072,0.0,911a237e-834b-11ee-84ed-cc153123845c
38.03918,101.69269206257809,-20.969651480676447,1950.323218028518,38.89823156541935,-86.86339181745662,281.3828387758351,67.05933263862917,0.0,9119faee-834b-11ee-affe-cc153123845c
38.07715,101.71814900902311,-67.19469561480312,2163.2155008030363,38.89674448827233,-86.8642634008165,338.1816925741312,156.7701131400253,0.0,911a238c-834b-11ee-aac5-cc153123845c
39.02828,71.72841793869668,3.1641706004392924,4068.1171022128046,38.910830279325694,-86.83252351435938,396.0642142643102,18.602217415710836,8.464297256277497,9119d469-834b-11ee-85f7-cc153123845c
39.03718,77.25215724887454,-9.850636745921179,1465.7365853301233,38.90462644923231,-86.86820176092452,452.30934785158115,47.02092784052838,0.0,911a237e-834b-11ee-84ed-cc153123845c
39.04047,101.69301935310149,-24.00216999847285,1948.774062819396,38.89823064825051,-86.86338475424263,281.26699491402155,66.86988327409759,0.0,9119faee-834b-11ee-affe-cc153123845c
39.07722,102.33328953046939,-70.40935893675754,2144.528502748694,38.89679998546684,-86.86416382421457,329.72353287330867,156.60291968957935,0.0,911a238c-834b-11ee-aac5-cc153123845c
