UpdateTime,AZ,EL,Range,Position_lat_,Position_lon_,Position_altMSL_,Speed,RadialVelocity
30.04246,28.50027,6.271948,429.2983,203.6191,375.0155,46.90001,20,4.112069
31.04399,31.28607,6.343596,424.4703,219.0826,360.525,46.9,20,4.820608
32.04408,34.09465,6.420098,419.4335,233.6439,345.16,46.9,20,5.036366
33.0457,36.9531,6.492624,414.7668,247.7425,329.3259,46.9,20,4.659148
34.04723,39.84569,6.565785,410.166,261.0788,312.8488,46.9,20,4.593819
35.04836,42.77626,6.636962,405.7874,273.7385,295.8565,46.9,20,4.373559
36.04884,45.74639,6.703644,401.7684,285.8025,278.4515,46.9,20,4.017093
37.04905,48.75647,6.763875,398.2082,297.3345,260.696,46.9,20,3.559452
38.05061,51.80813,6.816242,395.1625,308.3806,242.6008,46.9,20,3.041004
39.05136,54.88845,6.861356,392.5768,318.8411,224.1813,46.9,20,2.583767
40.05348,57.99527,6.904898,390.1112,328.4166,205.2552,46.9,20,2.460377
41.05395,61.12301,6.940062,388.147,337.394,186.0747,46.9,20,1.963251
42.05473,64.27021,6.970153,386.4767,345.585,166.5402,46.9,20,1.669014
43.05593,67.43182,7.001434,384.7602,352.6472,146.5631,46.9,20,1.714461
44.05596,70.60683,7.027637,383.3317,358.8658,126.3285,46.9,20,1.428421
45.05725,73.79713,7.052464,381.9889,364.0409,105.7834,46.9,20,1.341076
46.0579,76.99669,7.081139,380.4512,367.8679,84.95138,46.9,20,1.5367
47.05961,80.21615,7.095724,379.6729,371.2853,64.02431,46.9,20,0.7769865
48.06067,83.43784,7.091547,379.8945,374.5185,43.08262,46.9,20,-0.2213839
49.06227,86.6527,7.072934,380.8906,377.3472,22.07024,46.9,20,-0.9944678
50.06406,89.84169,7.03319,383.0317,380.1481,1.050341,46.90001,20,-2.137368
51.06596,92.98547,6.972883,386.3267,382.9489,-19.97219,46.9,20,-3.288696
52.06753,96.06519,6.893668,390.745,385.7487,-40.98768,46.9,20,-4.41136
53.06838,99.06966,6.799562,396.1261,388.4221,-62.00423,46.9,20,-5.376534
54.0687,101.9932,6.693983,402.3459,390.8807,-83.0356,46.9,20,-6.217859
55.0689,104.8296,6.578526,409.3752,393.1339,-104.0875,46.9,20,-7.027839
56.07021,107.5833,6.456614,417.0724,395.0645,-125.1951,46.9,20,-7.687073
57.07035,110.2329,6.326883,425.5856,396.8924,-146.287,46.9,20,-8.512056
58.07062,112.78,6.191534,434.8554,398.5972,-167.3913,46.9,20,-9.267337
59.07169,115.2639,6.059484,444.2916,399.5509,-188.559,46.9,20,-9.426132
60.07344,117.7109,5.935807,453.515,399.3463,-209.7588,46.9,20,-9.207226
61.07524,120.1406,5.823593,462.2221,397.6649,-230.8947,46.9,20,-8.691443
62.07529,122.5355,5.718957,470.6518,394.8118,-251.8673,46.9,20,-8.429284
63.07574,124.9047,5.621484,478.7862,390.7663,-272.6505,46.9,20,-8.130709
64.07655,127.2632,5.533641,486.3631,385.2743,-293.1096,46.9,20,-7.570834
65.07819,129.5927,5.449782,493.8229,378.8174,-313.3031,46.9,20,-7.447612
66.07919,131.8449,5.35961,502.1067,372.4106,-333.4994,46.9,20,-8.275454
67.08118,134.0044,5.26131,511.4596,366.3358,-353.821,46.9,20,-9.33427
68.08361,135.9853,5.164523,521.0165,360.5549,-373.1738,46.9,19.64642,-9.533776
69.08412,137.6607,5.078059,529.8627,355.4725,-390.1207,46.9,12.0693,-8.841697
70.08483,138.3672,5.0403,533.8199,353.2744,-397.4435,46.9,4.395277,-3.954407
71.08717,138.6219,5.02656,535.2812,352.4737,-400.1108,46.9,1.600628,-1.457884
72.08852,138.714,5.02153,535.8143,352.1829,-401.0793,46.9,0.5829008,-0.5324261
73.08913,138.7475,5.019696,536.0086,352.0774,-401.4313,46.9,0.212275,-0.194156
74.09037,138.7596,5.019032,536.0794,352.0389,-401.5596,46.9,0.07730419,-0.07071345
75.09288,138.7641,5.018797,536.1051,352.0249,-401.6062,46.9,0.02815186,-0.02563141
76.0939,139.5525,4.981496,540.1082,349.0724,-409.47,46.9,20,-3.999016
77.09455,141.6118,4.906802,548.3093,339.2446,-428.2015,46.9,20,-8.195764
78.09624,143.712,4.849332,554.7891,327.1736,-445.5881,46.9,20,-6.468883
79.09902,145.8875,4.828847,557.139,311.3453,-459.6394,46.9,20,-2.343451
80.0991,148.0685,4.8391,555.9648,293.0041,-470.1552,46.9,20,1.174103
81.10066,150.2382,4.869006,552.5591,273.2979,-477.9437,46.9,20,3.40044
82.10338,152.3986,4.911591,547.7775,252.8628,-483.6538,46.9,20,4.768624
83.10899,154.5698,4.960765,542.355,232.0208,-487.9711,46.9,20,5.392193
84.10962,156.7484,5.012157,536.8201,211.1099,-491.3337,46.9,20,5.531513
85.11192,158.953,5.064769,531.2543,190.0468,-493.8762,46.9,20,5.552992
86.11336,161.1882,5.115118,526.0407,168.9521,-495.9581,46.9,20,5.206091
87.11536,163.4445,5.167367,520.7341,147.7766,-497.1182,46.9,20,5.296035
88.11723,165.7253,5.220221,515.4693,126.5725,-497.4821,46.9,20,5.254953
89.11786,168.0541,5.26213,511.3799,105.4033,-498.1967,46.9,20,4.086848
90.11936,170.4198,5.295204,508.1967,84.21759,-498.9706,46.9,20,3.178411
91.12042,172.8104,5.319351,505.8976,63.04197,-499.7585,46.9,20,2.296614
92.12144,175.2188,5.334359,504.4777,41.86703,-500.545,46.9,20,1.418503
93.12424,177.6408,5.340197,503.9252,20.65356,-501.3127,46.9,20,0.5509452
94.12481,180.0585,5.336636,504.2621,-0.5125718,-502.0761,46.90001,20,-0.3367249
95.12596,182.4701,5.323622,505.4879,-21.69125,-502.8399,46.9,20,-1.224416
96.12685,184.865,5.301491,507.5957,-42.86407,-503.6035,46.9,20,-2.105936
97.12685,187.2338,5.270464,510.5717,-64.01831,-504.3665,46.9,20,-2.975978
98.13065,189.5798,5.231019,514.4185,-85.25331,-505.1323,46.9,20,-3.832141
99.13154,191.8802,5.183759,519.0924,-106.4265,-505.8959,46.9,20,-4.669808
100.133,194.137,5.129309,524.5845,-127.6124,-506.66,46.9,20,-5.483898
101.1337,196.3415,5.06852,530.8613,-148.7804,-507.4234,46.9,20,-6.272704
102.1359,198.4944,5.001866,537.9114,-169.982,-508.1881,46.9,20,-7.034245
103.1368,200.5855,4.930541,545.6846,-191.155,-508.9517,46.9,20,-7.766264
104.1369,202.6132,4.854984,554.1523,-212.3113,-509.7148,46.9,20,-8.466796
105.1377,204.5783,4.77594,563.295,-233.4816,-510.4783,46.9,20,-9.135703
106.1382,206.4776,4.694275,573.0725,-254.6459,-511.2416,46.9,20,-9.772696
107.1392,208.3117,4.610487,583.4609,-275.8217,-512.0052,46.9,20,-10.37805
108.1396,210.0786,4.525411,594.417,-296.9855,-512.7685,46.9,20,-10.95143
109.1404,211.78,4.439326,605.9189,-318.1556,-513.532,46.9,20,-11.49357
110.1411,213.4163,4.352847,617.9332,-339.3257,-514.2955,46.9,20,-12.00563
111.1419,214.9889,4.266363,630.4324,-360.4989,-515.0591,46.9,20,-12.48829
112.1467,216.5045,4.179967,643.4376,-381.7542,-515.8256,46.9,20,-12.94374
113.1473,217.953,4.094717,656.8181,-402.922,-516.5891,46.9,20,-13.3723
114.1475,219.3419,4.010392,670.5944,-424.0801,-517.3521,46.9,20,-13.77408
115.1484,220.6749,3.927302,684.76,-445.2557,-518.1158,46.9,20,-14.15176
116.1489,221.9524,3.845678,699.2735,-466.4207,-518.8792,46.9,20,-14.50648
117.1496,223.1773,3.765564,714.123,-487.5897,-519.6426,46.9,20,-14.83958
118.1511,224.3526,3.687058,729.2985,-508.7766,-520.4067,46.9,20,-15.15246
119.152,225.4786,3.610536,744.7588,-529.9505,-521.1703,46.9,20,-15.44629
120.1527,226.558,3.535682,760.4915,-551.1197,-521.9337,46.9,20,-15.72202
121.1543,227.594,3.462776,776.4975,-572.3074,-522.6979,46.9,20,-15.98115
122.1554,228.5629,3.393441,792.3304,-592.9551,-523.4425,46.9,16.67496,-15.81521
