UpdateTime,AZ,EL,Range,Position_lat_,Position_lon_,Position_altMSL_,Speed,RadialVelocity
35.03324,242.4616,34.53095,1392.995,-1017.558,-530.5749,789.6215,10.00013,-5.229354
36.03375,242.0057,34.44362,1396.032,-1016.578,-540.3934,789.5889,9.242425,-3.035446
37.03448,241.5066,34.40837,1397.265,-1013.152,-549.9453,789.5771,10,-1.231641
38.03593,241.0598,34.25641,1401.199,-1013.508,-560.4136,788.7309,10,-3.928045
39.03718,240.5911,34.16504,1405.367,-1012.988,-570.9963,789.2238,10.30807,-4.162991
40.03878,240.1223,34.19746,1411.511,-1012.3,-581.5753,793.3351,10.46242,-6.134098
41.0396,239.6545,34.01701,1413.993,-1011.445,-592.1198,791.0428,10.04804,-2.480032
42.04088,239.1982,33.98798,1419.519,-1010.978,-602.7068,793.5379,10,-5.518909
43.04243,238.7465,34.07013,1427.037,-1010.545,-613.2975,799.4363,10,-7.506435
44.04406,238.2974,34.15138,1434.588,-1010.058,-623.8875,805.351,10,-7.538858
45.0443,237.8528,34.0612,1439.317,-1009.576,-634.4644,806.13,10,-4.727898
46.04447,237.4122,33.773,1440.779,-1009.093,-645.0406,800.9346,10.0779,-1.461291
47.04515,236.9751,33.57394,1443.842,-1008.611,-655.6221,798.4629,10,-3.061144
48.04582,236.542,33.54309,1449.802,-1008.128,-666.2035,801.1082,10.00604,-5.955749
49.04652,236.1127,33.43134,1454.481,-1007.646,-676.7852,801.3279,10.0008,-4.676183
50.04785,235.687,33.23878,1457.889,-1007.163,-687.3737,799.1116,10,-3.403183
51.04902,235.2565,32.96532,1459.155,-1005.965,-697.6939,793.9719,10.54213,-1.264761
52.04955,234.9573,32.73934,1464.206,-1008.343,-707.1685,791.8687,10.07358,-5.04809
53.04963,234.6085,32.74988,1471.618,-1008.982,-716.8208,796.105,7.030498,-7.411495
54.05109,234.4432,32.58741,1480.173,-1014.607,-725.23,797.2002,10.02001,-8.543165
55.05251,234.2882,32.47486,1490.219,-1020.792,-733.8323,800.1429,10,-10.03186
56.05262,234.1218,32.46292,1501.791,-1026.702,-742.6132,806.0919,10,-11.57012
57.05353,233.9418,32.36483,1511.774,-1032.295,-751.6096,809.2649,10.03479,-9.97358
58.05505,233.6956,32.2282,1518.47,-1035.173,-760.5324,809.7888,7.449544,-6.685859
59.05601,233.4346,32.08087,1525.053,-1037.846,-769.8018,809.9794,10.00061,-6.576722
60.05726,233.0023,31.84861,1524.807,-1034.456,-779.4537,804.6055,10,0.2450532
61.05875,232.5503,31.66932,1523.794,-1029.585,-788.5918,800.0161,10,1.012047
62.0591,232.1177,31.76548,1530.063,-1026.746,-798.7914,805.4917,10.71446,-6.266816
63.05969,231.6885,31.59957,1532.157,-1023.959,-809.0086,802.8189,10.05002,-2.093137
64.06097,231.2617,31.51063,1535.607,-1021.169,-819.2329,802.5955,10,-3.445409
65.06123,230.8408,31.63192,1538.545,-1015.744,-827.2173,806.9059,10.31188,-2.937586
66.06139,230.4948,31.55865,1544.802,-1015.639,-837.3832,808.5046,10.04192,-6.255499
67.06211,230.0726,31.36586,1546.374,-1012.551,-847.4474,804.8892,10.29604,-1.571375
68.06301,229.6497,31.25008,1549.259,-1009.386,-857.5457,803.7161,10,-2.882291
69.06467,229.3508,31.2655,1556.382,-1009.353,-866.626,807.769,10.26271,-7.110904
70.06486,228.9565,31.2139,1561.512,-1007.223,-876.9092,809.2292,10.03524,-5.128886
71.06548,228.5276,31.17419,1564.328,-1002.855,-886.3917,809.761,10.00468,-2.81404
72.06698,228.1224,31.07043,1567.908,-999.9364,-896.485,809.1839,10,-3.57558
73.06759,227.6876,31.02398,1570.345,-995.1332,-905.895,809.3507,10.04601,-2.435405
74.06785,227.2622,31.01394,1571.978,-989.5114,-914.3051,809.9567,10.00611,-1.632639
75.0695,226.8768,31.08052,1569.376,-981.025,-918.772,810.1776,7.253603,2.598473
76.07034,226.5339,30.97994,1574.117,-979.4902,-928.3998,810.2579,9.223799,-4.737599
77.0713,226.4092,30.97245,1574.517,-977.7922,-930.8392,810.2871,1.586546,-0.3996426
78.07137,226.3669,30.95696,1574.201,-977.0672,-931.5242,809.7597,0.5777401,0.3162642
79.07213,226.3515,30.8016,1571.628,-976.8031,-931.7736,804.7786,3.279663,2.570916
80.07294,226.3459,30.73728,1570.57,-976.707,-931.8643,802.7218,1.194355,1.057238
81.07389,226.3439,30.71385,1570.186,-976.6721,-931.8975,801.9734,0.4349482,0.3840367
82.07516,226.3432,30.7592,1570.924,-976.6592,-931.9094,803.4193,0.0101613,-0.7371004
83.07651,226.3429,30.93977,1573.883,-976.6548,-931.9138,809.1909,0.003700441,-2.955367
84.07756,226.1644,31.03567,1580.677,-976.9677,-938.0439,814.9518,10,-6.78657
85.07797,225.8591,31.0313,1589.625,-977.5031,-948.6195,819.4617,10.37582,-8.945021
86.07928,225.5568,30.94075,1597.177,-978.032,-959.2045,821.1907,10.05065,-7.541698
87.08095,225.2574,30.81679,1604.194,-978.5453,-969.7936,821.8197,10.00647,-7.005251
88.08113,224.9911,30.6955,1610.358,-979.004,-979.3065,822.0482,6.413047,-6.163157
89.08154,224.9576,30.68183,1611.169,-979.0621,-980.5109,822.1313,0.4975787,-0.8101005
90.08234,224.9489,30.67853,1611.385,-979.0773,-980.8251,822.1617,0.1812032,-0.2157679
91.08395,224.6906,30.77911,1606.654,-970.7704,-981.3125,822.1727,10,4.722899
92.08414,224.3625,30.90812,1600.615,-960.2168,-981.8239,822.1768,9.604,6.037689
93.08458,224.1458,30.99274,1596.681,-953.2998,-982.1575,822.178,9.999999,3.93233
94.08474,223.8116,31.1221,1590.706,-942.7267,-982.6672,822.178,10,5.974239
95.08592,223.6167,31.28975,1583.041,-933.1959,-979.3808,822.178,10,7.65613
96.08717,223.7157,31.42582,1576.884,-929.9045,-972.5552,822.178,4.457008,6.149327
97.08856,223.5263,31.4975,1573.663,-924.0834,-972.8871,822.1781,10,3.215976
98.08941,223.0829,31.53059,1571.719,-915.071,-978.451,821.9363,10.28448,1.942693
99.09001,222.637,31.61386,1570.894,-906.1422,-984.1465,823.4498,10.03819,0.8245727
100.0903,222.19,31.75284,1571.114,-897.2185,-989.8419,826.8085,10.97392,-0.220396
101.0905,221.7418,31.81171,1570.068,-888.2906,-995.5314,827.6292,10,1.046314
102.0913,221.3561,31.7335,1566.797,-880.4763,-1000.247,824.0863,6.25716,3.268652
103.092,221.2125,31.83297,1559.976,-873.2042,-997.0144,822.8011,10.02766,6.816113
104.0922,221.1989,32.02438,1550.753,-866.0017,-989.2645,822.3336,10.00367,9.220854
105.0928,221.1029,32.22242,1541.92,-857.5574,-982.9349,822.1632,10.00049,8.826957
106.0939,221.0695,32.43091,1532.964,-850.0461,-975.4738,822.1012,10.00006,8.947343
107.0954,221.1181,32.53616,1522.39,-844.0169,-966.8972,818.7897,10.25529,10.5579
108.0968,221.2154,32.69865,1513.021,-838.929,-957.7809,817.3649,10.03423,9.35612
109.0983,221.0997,32.88603,1504.405,-830.4751,-952.0023,816.8466,10.00455,8.602008
110.0992,221.1837,33.04103,1494.715,-825.0623,-943.0035,814.9775,10.74088,9.682448
111.1,221.2133,33.16511,1485.287,-819.1852,-935.3105,812.5316,10.09738,9.419889
112.1003,221.2443,33.34169,1475.645,-812.726,-926.9225,811.0598,10,9.640162
113.1015,221.2826,33.38734,1463.766,-806.3747,-918.4404,805.5051,10,11.86385
114.1026,221.2346,33.4495,1453.379,-799.317,-911.9389,801.1048,10.32146,10.3757
115.1041,220.8016,33.51181,1448.052,-788.9303,-913.9321,799.4826,10.04322,5.318439
116.1046,220.4521,33.64741,1441.836,-778.7528,-913.3475,798.8931,10.00574,6.213516
117.1046,220.2555,33.85605,1433.614,-769.3176,-908.5773,798.6783,10.00076,8.221144
118.1052,219.9039,34.01632,1427.527,-759.054,-907.6943,798.6003,10.0001,6.08341
119.1059,219.7652,34.08921,1416.464,-750.3442,-901.7037,793.9039,9.8,11.05626
120.106,219.6667,34.2362,1410.422,-744.3025,-897.5765,793.5118,10.00166,6.040707
121.108,219.5535,34.47038,1401.809,-735.9332,-891.0635,793.3965,10.00022,8.595461
122.1089,219.445,34.65062,1392.248,-727.6591,-884.4485,791.5913,10,9.553224
123.109,219.4947,34.71788,1381.651,-722.2944,-876.3784,786.8999,7.777781,10.59557
124.1093,219.5906,34.77959,1377.383,-720.9863,-871.8126,785.6884,2.832434,4.266589
125.1099,219.5071,34.84861,1374.228,-717.464,-870.1346,785.2474,10.00325,3.153469
126.1111,219.1181,34.86221,1369.37,-708.9082,-871.7473,782.7386,5.90805,4.852029
127.1111,219.0022,34.68808,1365.735,-706.7552,-872.7025,777.2513,5.213223,3.634839
128.1117,219.0326,34.82901,1367.706,-707.0311,-872.0964,781.137,0.3855672,-1.97015
129.1122,219.1343,34.97341,1366.284,-706.5981,-868.4056,783.1487,10.03658,1.421686
130.1123,219.4193,35.20798,1359.278,-705.2323,-857.9743,783.6865,10.00486,7.004894
131.1145,219.758,35.41862,1352.58,-704.953,-847.3737,783.8824,10.00064,6.683684
132.1207,220.1189,35.62075,1346.029,-705.0587,-836.725,783.9508,10,6.510428
133.1211,220.4852,35.63489,1336.46,-705.2191,-826.137,778.6456,9.999999,9.565295
134.1213,220.8594,35.67802,1330.357,-706.9728,-817.3207,775.9036,10.0939,6.101655
135.1224,221.2604,35.80611,1324.584,-708.4415,-807.5276,774.9401,9.590565,5.767056
136.1232,221.4678,35.95615,1319.201,-707.1292,-800.1685,774.5896,6.146372,5.378913
137.1248,221.8213,36.14019,1313.175,-707.1438,-790.3065,774.4619,10.00027,6.015967
138.1249,222.2238,36.25691,1306.257,-707.8683,-780.018,772.5294,9.188295,6.917474
139.125,222.5694,36.17382,1303.551,-711.8392,-774.9504,769.4041,4.586061,2.705489
140.1253,222.3862,36.30732,1299.401,-705.8928,-773.4255,769.3961,2.999375,4.149061
