UpdateTime,AZ,EL,Range,Position_lat_,Position_lon_,Position_altMSL_,Speed,RadialVelocity,UUID
76.0751,347.9427,30.56053,4273.787,-768.7401,3598.94,2173.0,30.0,6.88533,85c9cfb6-17bb-42d1-b42f-e3e62a5313d9
77.07613,348.423,30.61362,4267.093,-736.9822,3597.64,2173.0,30.0,6.686971,85c9cfb6-17bb-42d1-b42f-e3e62a5313d9
78.07737,348.9053,30.66548,4260.578,-705.2201,3596.284,2173.0,30.0,6.507062,85c9cfb6-17bb-42d1-b42f-e3e62a5313d9
79.07765,349.3891,30.71536,4254.332,-673.4865,3594.973,2173.0,30.0,6.244336,85c9cfb6-17bb-42d1-b42f-e3e62a5313d9
80.07809,349.8756,30.76226,4248.481,-641.7404,3593.86,2173.0,30.0,5.848508,85c9cfb6-17bb-42d1-b42f-e3e62a5313d9
81.07922,350.3643,30.80739,4242.867,-609.9724,3592.76,2173.0,30.0,5.607441,85c9cfb6-17bb-42d1-b42f-e3e62a5313d9
82.08068,350.8549,30.85082,4237.482,-578.1938,3591.66,2173.0,30.0,5.37691,2474e14c-7d86-454c-b45f-d80bcc6e1a4a
83.08114,351.3466,30.89245,4232.335,-546.4471,3590.561,2173.0,30.0,5.145103,2474e14c-7d86-454c-b45f-d80bcc6e1a4a
84.08286,351.8405,30.93236,4227.414,-514.6602,3589.46,2173.0,30.0,4.912407,2474e14c-7d86-454c-b45f-d80bcc6e1a4a
85.08291,352.3351,30.97042,4222.734,-482.9266,3588.362,2173.0,30.0,4.679488,2474e14c-7d86-454c-b45f-d80bcc6e1a4a
86.0838,352.8321,31.00538,4218.446,-451.1603,3587.452,2173.0,30.0,4.284248,2474e14c-7d86-454c-b45f-d80bcc6e1a4a
87.08514,353.3303,31.03943,4214.28,-419.3849,3586.411,2173.0,30.0,4.160468,2474e14c-7d86-454c-b45f-d80bcc6e1a4a
88.08555,353.8282,31.07513,4209.922,-387.6576,3584.862,2173.0,30.0,4.356124,2474e14c-7d86-454c-b45f-d80bcc6e1a4a
89.08643,354.3276,31.10909,4205.785,-355.9157,3583.298,2173.0,30.0,4.133552,2474e14c-7d86-454c-b45f-d80bcc6e1a4a
90.0871,354.8283,31.14119,4201.886,-324.1805,3581.735,2173.0,30.0,3.8968,2474e14c-7d86-454c-b45f-d80bcc6e1a4a
91.08825,355.3304,31.1714,4198.222,-292.4303,3580.17,2173.0,30.0,3.659868,2474e14c-7d86-454c-b45f-d80bcc6e1a4a
92.08854,355.8333,31.1997,4194.798,-260.7071,3578.607,2173.0,30.0,3.422817,2474e14c-7d86-454c-b45f-d80bcc6e1a4a
93.08987,356.3377,31.22611,4191.609,-228.9519,3577.043,2173.0,30.0,3.184744,2474e14c-7d86-454c-b45f-d80bcc6e1a4a
94.09128,356.8187,31.24943,4188.795,-198.7334,3575.553,2173.0,24.96127,2.809992,2474e14c-7d86-454c-b45f-d80bcc6e1a4a
95.09236,357.321,31.27188,4186.093,-167.2329,3574.001,2173.0,30.0,2.698735,2474e14c-7d86-454c-b45f-d80bcc6e1a4a
96.09338,357.8281,31.29255,4183.61,-135.4875,3572.437,2173.0,30.0,2.480871,2474e14c-7d86-454c-b45f-d80bcc6e1a4a
97.09341,358.3354,31.31121,4181.369,-103.7737,3570.875,2173.0,30.0,2.241167,2474e14c-7d86-454c-b45f-d80bcc6e1a4a
98.09354,358.8435,31.3279,4179.367,-72.05641,3569.312,2173.0,30.0,2.001686,2474e14c-7d86-454c-b45f-d80bcc6e1a4a
99.09479,359.3528,31.34262,4177.604,-40.30342,3567.747,2173.0,30.0,1.760976,2474e14c-7d86-454c-b45f-d80bcc6e1a4a
100.0959,359.8625,31.35534,4176.082,-8.554359,3566.183,2173.0,30.0,1.519771,2474e14c-7d86-454c-b45f-d80bcc6e1a4a
101.0964,0.3724961,31.36604,4174.803,23.17493,3564.62,2173.0,30.0,1.278651,2474e14c-7d86-454c-b45f-d80bcc6e1a4a
2.000777,7.610107,46.97603,13.4707,1.217191,9.110165,9.848003,10.0,-4.825178,3e78cfc7-143c-4fee-a3ac-9120a323f184
3.000836,17.36403,37.99921,24.67326,5.802602,18.55695,15.19011,10.0,-11.2019,3e78cfc7-143c-4fee-a3ac-9120a323f184
4.001055,18.38027,34.94207,36.60176,9.46081,28.47297,20.96358,9.999999,-11.92587,3e78cfc7-143c-4fee-a3ac-9120a323f184
5.001372,18.94706,33.21584,48.51102,13.17771,38.38601,26.57407,10.04601,-11.90549,3e78cfc7-143c-4fee-a3ac-9120a323f184
6.002826,16.40568,28.09081,57.73223,14.38492,48.85788,27.18439,10.00611,-9.207824,3e78cfc7-143c-4fee-a3ac-9120a323f184
7.004228,13.32825,24.15941,66.96278,14.08479,59.45189,27.40632,10.00081,-9.217636,3e78cfc7-143c-4fee-a3ac-9120a323f184
8.004887,10.94255,21.07542,76.43845,13.5393,70.02848,27.48699,10.00011,-9.469422,3e78cfc7-143c-4fee-a3ac-9120a323f184
9.005251,9.256208,18.61929,86.18294,13.13693,80.60875,27.51635,10.00001,-9.740943,3e78cfc7-143c-4fee-a3ac-9120a323f184
10.00565,7.953515,16.64468,96.10201,12.74042,91.18958,27.52704,10.0,-9.915127,3e78cfc7-143c-4fee-a3ac-9120a323f184
11.00702,6.923317,15.03045,106.1609,12.35892,101.7813,27.53094,10.0,-10.04503,3e78cfc7-143c-4fee-a3ac-9120a323f184
12.00747,6.085715,13.69324,116.3059,11.97984,112.3633,27.53235,10.0,-10.14047,3e78cfc7-143c-4fee-a3ac-9120a323f184
13.00823,5.485476,13.71423,127.1426,11.80749,122.9522,30.14289,10.0,-10.82857,3e78cfc7-143c-4fee-a3ac-9120a323f184
14.0084,5.099889,12.73326,137.4486,11.91765,133.5375,30.29537,10.1984,-10.30415,3e78cfc7-143c-4fee-a3ac-9120a323f184
15.00981,4.774123,12.43121,148.1101,12.03787,144.1359,31.88327,10.0,-10.64658,3e78cfc7-143c-4fee-a3ac-9120a323f184
16.01127,4.499197,13.63295,159.7126,12.17569,154.7345,37.64443,10.0,-11.58562,3e78cfc7-143c-4fee-a3ac-9120a323f184
17.01271,4.295857,14.68342,171.3943,12.41928,165.331,43.44471,10.0,-11.66483,3e78cfc7-143c-4fee-a3ac-9120a323f184
18.01299,4.147894,15.58135,183.1033,12.75736,175.9123,49.18274,10.0,-11.7058,3e78cfc7-143c-4fee-a3ac-9120a323f184
19.0146,4.088005,16.38778,194.8908,13.32907,186.4975,54.98583,10.0,-11.76853,3e78cfc7-143c-4fee-a3ac-9120a323f184
20.01518,3.602592,16.25099,205.5252,12.39832,196.9235,57.51533,10.06708,-10.62823,3e78cfc7-143c-4fee-a3ac-9120a323f184
21.01644,4.991066,17.09386,215.4433,17.91565,205.1452,63.32697,10.0,-9.905614,3e78cfc7-143c-4fee-a3ac-9120a323f184
22.01739,6.790083,17.99805,225.2373,25.32718,212.7133,69.59483,10.0,-9.784708,3178ac75-814d-4752-aa56-9920b5140c48
23.01755,7.634657,18.63101,236.313,29.75033,221.9442,75.49548,10.0,-11.07399,3178ac75-814d-4752-aa56-9920b5140c48
24.01762,8.014981,19.20907,247.9604,32.64871,231.8678,81.58298,9.999999,-11.64653,3178ac75-814d-4752-aa56-9920b5140c48
25.01905,9.184552,20.1806,254.147,38.07535,235.4866,87.6757,3.791858,-6.177684,3178ac75-814d-4752-aa56-9920b5140c48
26.01974,9.790973,21.34716,258.4206,40.93049,237.1851,94.06976,9.173971,-4.270667,3178ac75-814d-4752-aa56-9920b5140c48
27.02016,11.42129,22.25775,265.282,48.61738,240.6539,100.4818,10.0,-6.858487,3178ac75-814d-4752-aa56-9920b5140c48
28.02284,12.6214,23.21063,271.185,54.45999,243.2132,106.8774,3.641701,-5.887286,3178ac75-814d-4752-aa56-9920b5140c48
29.024,13.03355,24.13489,275.7121,56.74367,245.1289,112.7349,9.233577,-4.521835,3178ac75-814d-4752-aa56-9920b5140c48
30.02427,13.03355,24.54498,283.3958,58.1365,251.1458,117.7247,1.221933,-7.68163,3178ac75-814d-4752-aa56-9920b5140c48
31.02449,12.87365,25.59907,285.5288,57.37171,251.0286,123.3687,0.4449915,-2.132556,3178ac75-814d-4752-aa56-9920b5140c48
32.02499,13.15282,26.65935,288.5149,58.67189,251.0787,129.4523,1.401114,-2.984567,3178ac75-814d-4752-aa56-9920b5140c48
33.02514,14.10974,27.64904,292.5612,63.17622,251.3342,135.7644,3.17082,-4.045749,3178ac75-814d-4752-aa56-9920b5140c48
34.0256,13.93827,28.76638,295.3564,62.36441,251.283,142.1371,2.317042,-2.7939,3178ac75-814d-4752-aa56-9920b5140c48
35.02612,14.16596,29.81632,298.7792,63.44123,251.3451,148.5594,2.907111,-3.421042,3178ac75-814d-4752-aa56-9920b5140c48
36.02616,14.35703,30.8405,302.2397,64.34708,251.3979,154.9431,1.205371,-3.460295,3178ac75-814d-4752-aa56-9920b5140c48
37.02754,15.49358,31.6875,307.0003,69.78366,251.7413,161.263,6.777256,-4.754078,3178ac75-814d-4752-aa56-9920b5140c48
38.02778,17.29804,32.36217,312.9877,78.60983,252.4175,167.5327,9.5857,-5.985992,3178ac75-814d-4752-aa56-9920b5140c48
39.02828,19.23353,32.93296,319.3977,88.30835,253.11,173.6429,8.337478,-6.406776,3178ac75-814d-4752-aa56-9920b5140c48
40.02913,20.58901,33.57349,325.1871,95.27879,253.6328,179.8304,8.410591,-5.784482,3178ac75-814d-4752-aa56-9920b5140c48
41.03056,22.60949,34.01002,331.9378,105.7834,254.0097,185.6654,10.0,-6.740998,3178ac75-814d-4752-aa56-9920b5140c48
42.03147,24.68221,34.12057,336.508,116.3313,253.1294,188.7595,10.03623,-4.56606,e953e11d-b5b3-44f9-a936-630afd7cd421
43.03189,26.80828,34.14062,339.081,126.5726,250.4812,190.3011,10.0,-2.571967,e953e11d-b5b3-44f9-a936-630afd7cd421
44.03273,28.95316,33.88247,339.4346,136.4144,246.5732,189.2318,10.50042,-0.3533098,e953e11d-b5b3-44f9-a936-630afd7cd421
45.03317,31.09287,33.64003,339.6582,146.0337,242.1509,188.1616,10.25483,-0.2234421,e953e11d-b5b3-44f9-a936-630afd7cd421
46.03356,33.22747,33.70209,340.9612,155.4341,237.2797,189.1908,10.45933,-1.302567,e953e11d-b5b3-44f9-a936-630afd7cd421
47.035,35.35397,33.87216,342.9048,164.7395,232.2059,191.1151,10.06212,-1.94072,e953e11d-b5b3-44f9-a936-630afd7cd421
48.03521,37.46889,33.64856,343.3304,173.8646,226.8397,190.2384,10.30356,-0.4256005,e953e11d-b5b3-44f9-a936-630afd7cd421
49.03525,39.57035,33.62529,344.784,182.8859,221.3041,190.9273,10.1908,-1.453513,e953e11d-b5b3-44f9-a936-630afd7cd421
50.0365,41.6644,33.67641,346.5402,191.7085,215.4382,192.1572,10.02551,-1.754001,e953e11d-b5b3-44f9-a936-630afd7cd421
51.03721,43.75753,33.65403,347.5503,200.0825,208.954,192.6043,10.00339,-1.009324,e953e11d-b5b3-44f9-a936-630afd7cd421
52.03734,45.83966,33.42622,347.9053,208.3025,202.2849,191.6481,10.03623,-0.3550278,e953e11d-b5b3-44f9-a936-630afd7cd421
53.03776,47.89652,33.36275,349.6659,216.6769,195.8065,192.2945,11.37605,-1.759842,e953e11d-b5b3-44f9-a936-630afd7cd421
54.03887,49.92746,33.6359,353.2753,225.0755,189.3469,195.6839,10.19318,-3.605347,e953e11d-b5b3-44f9-a936-630afd7cd421
55.03956,51.93278,33.54674,355.6921,233.3886,182.7845,196.5615,10.0,-2.415171,e953e11d-b5b3-44f9-a936-630afd7cd421
56.04068,53.92895,32.89276,355.6489,241.3823,175.8323,193.1416,10.18542,0.04316458,e953e11d-b5b3-44f9-a936-630afd7cd421
57.04257,55.91285,32.53682,356.8173,249.1295,168.5918,191.9111,10.02479,-1.166166,e953e11d-b5b3-44f9-a936-630afd7cd421
58.04268,57.86721,31.94431,357.3641,256.7939,161.2914,189.0795,10.55795,-0.5467535,e953e11d-b5b3-44f9-a936-630afd7cd421
59.04307,59.81223,31.82065,359.6017,264.1159,153.6436,189.6043,10.01215,-2.236698,e953e11d-b5b3-44f9-a936-630afd7cd421
60.04419,61.7332,31.6506,361.9274,271.3559,145.9073,189.917,10.00161,-2.323189,e953e11d-b5b3-44f9-a936-630afd7cd421
61.04461,63.62684,31.31886,363.8544,278.4845,138.0783,189.1317,10.0,-1.926164,e953e11d-b5b3-44f9-a936-630afd7cd421
62.04585,65.4735,30.32807,363.9252,285.778,130.3962,183.7642,10.0,-0.07068197,2d74b6c1-0dcd-41c8-ad48-b92e3c3710af
63.04603,67.13103,29.1536,365.7262,294.2892,124.1248,178.1645,10.0,-1.800741,2d74b6c1-0dcd-41c8-ad48-b92e3c3710af
64.04641,68.64954,27.87403,368.3837,303.2943,118.5574,172.2301,10.0,-2.656414,2d74b6c1-0dcd-41c8-ad48-b92e3c3710af
65.04729,70.08421,26.57047,371.5448,312.4304,113.1956,166.1913,10.0,-3.158361,2d74b6c1-0dcd-41c8-ad48-b92e3c3710af
66.04859,71.50498,25.38643,375.0638,321.3455,107.4896,160.7978,9.999999,-3.514408,2d74b6c1-0dcd-41c8-ad48-b92e3c3710af
67.04865,73.11846,24.3434,376.7198,328.4356,99.67078,155.2856,10.0,-1.655984,2d74b6c1-0dcd-41c8-ad48-b92e3c3710af
68.0489,74.82238,23.44752,376.9722,333.7803,90.5461,150.0006,10.0,-0.2523145,2d74b6c1-0dcd-41c8-ad48-b92e3c3710af
69.05096,76.55039,22.60292,376.4969,338.0461,80.84325,144.7038,10.0,0.4743042,2d74b6c1-0dcd-41c8-ad48-b92e3c3710af
70.0515,78.28819,21.84604,375.3265,341.1205,70.71597,139.6642,10.0,1.169813,2d74b6c1-0dcd-41c8-ad48-b92e3c3710af
71.05284,80.03084,21.13562,373.3583,342.9842,60.28702,134.6243,10.0,1.96559,2d74b6c1-0dcd-41c8-ad48-b92e3c3710af
72.05362,81.77138,20.45734,370.9441,343.9716,49.74248,129.6486,10.0,2.412282,2d74b6c1-0dcd-41c8-ad48-b92e3c3710af
73.05453,83.51498,19.74887,368.4315,344.5426,39.16443,124.4924,10.0,2.510279,2d74b6c1-0dcd-41c8-ad48-b92e3c3710af
74.05518,85.2635,19.01815,366.1219,344.9553,28.58172,119.3073,9.999999,2.308119,2d74b6c1-0dcd-41c8-ad48-b92e3c3710af
75.05676,87.01829,18.37205,364.382,345.3413,17.98801,114.8482,10.0347,1.737147,2d74b6c1-0dcd-41c8-ad48-b92e3c3710af
76.05801,88.77429,18.29985,364.1088,345.6154,7.394738,114.3266,10.00461,0.2728834,2d74b6c1-0dcd-41c8-ad48-b92e3c3710af
77.05865,90.52966,18.2708,364.0634,345.6945,-3.195775,114.1369,10.00061,0.04541137,2d74b6c1-0dcd-41c8-ad48-b92e3c3710af
78.05936,92.28337,17.53495,362.9075,345.7696,-13.78707,109.3395,10.0,1.155089,2d74b6c1-0dcd-41c8-ad48-b92e3c3710af
79.06078,94.03381,16.71441,361.9554,345.8041,-24.38604,104.0989,9.999999,0.9507077,2d74b6c1-0dcd-41c8-ad48-b92e3c3710af
80.06217,95.77655,16.0047,361.6073,345.826,-34.98475,99.70097,10.06904,0.3476308,2d74b6c1-0dcd-41c8-ad48-b92e3c3710af
81.0624,97.50769,16.22753,363.2498,345.7878,-45.57103,101.511,10.0,-1.64208,2d74b6c1-0dcd-41c8-ad48-b92e3c3710af
82.06284,99.22726,16.40208,365.0846,345.6951,-56.15919,103.0911,10.00953,-1.834044,6bfabe65-3807-4474-93f1-e347de4391b3
83.06348,100.9302,16.16198,366.5171,345.6456,-66.74989,102.0214,10.0,-1.431572,6bfabe65-3807-4474-93f1-e347de4391b3
84.06403,102.6141,15.32567,367.2044,345.5982,-77.33966,97.05405,10.58033,-0.6869044,6bfabe65-3807-4474-93f1-e347de4391b3
85.06405,104.2771,14.90016,368.932,345.5153,-87.9234,94.86554,10.07889,-1.727585,6bfabe65-3807-4474-93f1-e347de4391b3
86.06607,105.9216,15.32199,372.4056,345.3903,-98.52814,98.40558,10.0,-3.466574,6bfabe65-3807-4474-93f1-e347de4391b3
87.06609,107.5469,15.75056,376.0146,345.0574,-109.1069,102.0691,10.22393,-3.608983,6bfabe65-3807-4474-93f1-e347de4391b3
88.06624,109.1544,15.82906,379.1279,344.5578,-119.6805,103.4141,10.02999,-3.112815,6bfabe65-3807-4474-93f1-e347de4391b3
89.06715,110.7433,15.77657,382.159,343.9231,-130.2551,103.904,10.00398,-3.028366,6bfabe65-3807-4474-93f1-e347de4391b3
90.06835,112.3226,15.48652,384.6767,342.9292,-140.8039,102.7132,10.24229,-2.51467,6bfabe65-3807-4474-93f1-e347de4391b3
91.06942,113.8882,15.16977,387.1752,341.6733,-151.3243,101.316,10.03247,-2.495789,6bfabe65-3807-4474-93f1-e347de4391b3
92.07006,115.4305,14.8447,389.8785,340.3502,-161.8322,99.88683,10.56318,-2.701625,6bfabe65-3807-4474-93f1-e347de4391b3
93.07133,116.9549,14.74546,393.1102,338.8639,-172.3241,100.0565,10.0,-3.227554,6bfabe65-3807-4474-93f1-e347de4391b3
94.0728,118.4626,14.45978,396.0861,337.1803,-182.789,98.90273,10.0,-2.971499,6bfabe65-3807-4474-93f1-e347de4391b3
95.07328,119.945,14.51013,399.8636,335.4322,-193.2327,100.1864,10.02649,-3.775786,6bfabe65-3807-4474-93f1-e347de4391b3
96.07475,121.4188,14.44835,403.37,333.341,-203.6222,100.6437,10.00352,-3.501217,6bfabe65-3807-4474-93f1-e347de4391b3
97.07506,122.894,14.06878,405.9616,330.6519,-213.8591,98.68378,10.53784,-2.590823,6bfabe65-3807-4474-93f1-e347de4391b3
98.07554,124.3624,14.07308,409.1455,327.6063,-224.0008,99.48759,10.17612,-3.182309,6bfabe65-3807-4474-93f1-e347de4391b3
99.07646,125.8085,13.58998,411.7166,324.5443,-234.1423,96.74195,10.39103,-2.568805,6bfabe65-3807-4474-93f1-e347de4391b3
100.0769,127.2324,13.70377,415.5306,321.4227,-244.2596,98.44011,10.06189,-3.812338,6bfabe65-3807-4474-93f1-e347de4391b3
101.0781,128.6503,13.57619,418.8152,317.944,-254.2686,98.31195,10.0,-3.280691,6bfabe65-3807-4474-93f1-e347de4391b3
102.0797,130.0461,13.48329,422.3782,314.4297,-264.2697,98.48227,10.0,-3.557334,c74229d4-c68c-4a0d-9dff-38a5ad3d40f1
103.0816,131.4364,13.44884,425.8628,310.5106,-274.1026,99.04593,10.07555,-3.477986,c74229d4-c68c-4a0d-9dff-38a5ad3d40f1
104.0821,132.8873,13.66667,425.8767,303.2022,-281.6282,100.6231,10.02616,-0.01393866,c74229d4-c68c-4a0d-9dff-38a5ad3d40f1
105.0835,134.3158,13.64678,423.261,294.2934,-287.3479,99.86244,10.0,2.612241,c74229d4-c68c-4a0d-9dff-38a5ad3d40f1
106.0848,135.6921,14.36585,420.5182,284.5529,-291.512,104.3358,9.999999,2.739063,c74229d4-c68c-4a0d-9dff-38a5ad3d40f1
107.0865,137.0488,14.97412,417.0152,274.4951,-294.8629,107.7496,10.20728,3.497183,c74229d4-c68c-4a0d-9dff-38a5ad3d40f1
108.0867,138.4157,15.00521,412.3624,264.3612,-297.9219,106.7636,10.50131,4.651979,c74229d4-c68c-4a0d-9dff-38a5ad3d40f1
109.0884,139.8103,14.89061,407.5763,254.1847,-300.8966,104.7367,10.06792,4.777856,c74229d4-c68c-4a0d-9dff-38a5ad3d40f1
110.0901,141.2341,15.01673,403.4719,244.0023,-303.8483,104.54,10.60922,4.097546,c74229d4-c68c-4a0d-9dff-38a5ad3d40f1
111.0917,142.6879,15.47188,400.2478,233.8207,-306.7994,106.7723,10.08291,3.218938,c74229d4-c68c-4a0d-9dff-38a5ad3d40f1
112.0917,144.1664,15.72838,396.8726,223.6431,-309.7054,107.5832,10.01103,3.375117,c74229d4-c68c-4a0d-9dff-38a5ad3d40f1
113.0918,145.6716,15.8299,393.432,213.456,-312.5819,107.3213,11.09321,3.440103,c74229d4-c68c-4a0d-9dff-38a5ad3d40f1
114.0937,147.2064,15.53253,389.4945,203.2513,-315.4619,104.3009,10.15175,3.930274,c74229d4-c68c-4a0d-9dff-38a5ad3d40f1
115.0937,148.764,15.49349,386.3463,193.0649,-318.3368,103.2042,10.02026,3.14812,c74229d4-c68c-4a0d-9dff-38a5ad3d40f1
116.0943,150.3464,15.93471,384.3921,182.8725,-321.2133,105.5317,10.09893,1.952979,c74229d4-c68c-4a0d-9dff-38a5ad3d40f1
117.0948,151.9401,16.1722,382.0681,172.6108,-323.8167,106.4156,10.01318,2.32286,c74229d4-c68c-4a0d-9dff-38a5ad3d40f1
118.0953,153.5367,16.09361,378.8989,162.2298,-325.9046,105.0336,10.08891,3.167682,c74229d4-c68c-4a0d-9dff-38a5ad3d40f1
119.0956,155.1534,16.08547,376.0654,151.8328,-327.8948,104.1967,10.01184,2.832587,c74229d4-c68c-4a0d-9dff-38a5ad3d40f1
120.0958,156.7664,16.17131,373.0279,141.3297,-329.2144,103.8921,10.00157,3.036998,c74229d4-c68c-4a0d-9dff-38a5ad3d40f1
121.0969,158.2613,16.10461,370.3563,131.7872,-330.5173,102.7338,6.676083,2.668692,c74229d4-c68c-4a0d-9dff-38a5ad3d40f1
122.0975,158.9166,15.27421,367.8623,127.6552,-331.1124,96.90925,2.431229,2.492479,b3c00b57-5681-4712-8459-191e6f78db1a
123.0985,159.156,14.41281,366.0527,126.1511,-331.329,91.11287,0.8853807,1.807777,b3c00b57-5681-4712-8459-191e6f78db1a
124.0986,159.2432,13.53714,364.539,125.6042,-331.4078,85.3297,0.322429,1.513619,b3c00b57-5681-4712-8459-191e6f78db1a
125.0993,159.2749,12.71605,363.278,125.405,-331.4365,79.96448,0.1174189,1.260054,b3c00b57-5681-4712-8459-191e6f78db1a
126.0998,159.2865,11.90254,362.138,125.3325,-331.4469,74.69006,0.04276046,1.139507,b3c00b57-5681-4712-8459-191e6f78db1a
127.1,159.2907,11.06553,361.0589,125.3061,-331.4508,69.29861,0.01526063,1.07876,b3c00b57-5681-4712-8459-191e6f78db1a
128.1001,159.2923,10.16537,359.9953,125.2965,-331.4523,63.5355,0.005557467,1.063507,b3c00b57-5681-4712-8459-191e6f78db1a
129.1008,159.2928,9.230289,358.9915,125.293,-331.4524,57.58332,0.002023863,1.003231,b3c00b57-5681-4712-8459-191e6f78db1a
130.1029,159.293,8.71314,358.4798,125.2917,-331.4524,54.30517,1.858011,0.5105554,b3c00b57-5681-4712-8459-191e6f78db1a
131.104,159.3667,8.530117,358.1658,124.8164,-331.4833,53.12653,2.001675,0.3136687,b3c00b57-5681-4712-8459-191e6f78db1a
132.1042,159.4571,8.466311,357.935,124.2338,-331.5213,52.69794,1.867523,0.2307225,b3c00b57-5681-4712-8459-191e6f78db1a
133.1046,159.3262,8.409594,359.2639,125.4734,-332.5152,52.54188,2.181814,-1.32839,b3c00b57-5681-4712-8459-191e6f78db1a
134.1046,159.291,8.383259,359.995,125.9416,-333.1372,52.48508,1.74915,-0.7310018,b3c00b57-5681-4712-8459-191e6f78db1a
135.1055,159.3274,8.408286,358.7898,125.3011,-332.0802,52.46439,0.985574,1.204106,b3c00b57-5681-4712-8459-191e6f78db1a
136.1067,159.2522,8.406323,358.8207,125.7481,-331.9458,52.45686,0.6384738,-0.03087659,b3c00b57-5681-4712-8459-191e6f78db1a
137.1071,159.3235,8.417156,358.3436,125.1653,-331.651,52.45412,0.2368048,0.4768682,b3c00b57-5681-4712-8459-191e6f78db1a
138.1082,159.2608,8.402516,358.9568,125.7477,-332.0936,52.45313,0.9795073,-0.6125264,b3c00b57-5681-4712-8459-191e6f78db1a
139.1095,159.2329,8.396881,359.1936,125.9942,-332.2563,52.45277,0.1504506,-0.2365301,b3c00b57-5681-4712-8459-191e6f78db1a
140.1105,159.3725,8.404035,358.8904,125.0761,-332.2755,52.45263,1.314065,0.3029911,b3c00b57-5681-4712-8459-191e6f78db1a
141.1113,159.724,8.419629,358.2283,122.8033,-332.4088,52.45263,5.355974,0.6615342,b3c00b57-5681-4712-8459-191e6f78db1a
142.1121,161.1969,8.809081,356.0777,113.4158,-333.0985,54.53068,10.0,2.148862,0dee3c28-34d1-482c-b382-a88eea22bfa8
143.1128,162.8782,9.585152,354.3071,102.8533,-333.8773,58.99678,10.0,1.769359,0dee3c28-34d1-482c-b382-a88eea22bfa8
144.113,164.5544,9.768835,351.5515,92.26874,-333.9415,59.64897,10.00663,2.755047,0dee3c28-34d1-482c-b382-a88eea22bfa8
145.1131,166.2294,9.895767,348.4162,81.70104,-333.3669,59.87751,10.00088,3.135028,0dee3c28-34d1-482c-b382-a88eea22bfa8
146.1145,167.9295,9.997411,345.3891,71.12934,-332.6243,59.9608,10.00012,3.022789,0dee3c28-34d1-482c-b382-a88eea22bfa8
147.1152,169.6677,10.07634,342.8839,60.55002,-332.1206,59.99108,10.00002,2.503486,0dee3c28-34d1-482c-b382-a88eea22bfa8
148.1169,171.4241,10.15081,340.4568,49.97408,-331.3807,60.00209,10.0,2.42289,0dee3c28-34d1-482c-b382-a88eea22bfa8
149.1182,173.1938,10.22418,338.0629,39.42777,-330.3502,60.0061,10.0,2.390909,0dee3c28-34d1-482c-b382-a88eea22bfa8
150.1206,174.9131,10.33573,334.4612,29.1743,-327.738,60.00756,10.0,3.593303,0dee3c28-34d1-482c-b382-a88eea22bfa8
151.1207,176.5658,10.22247,329.4446,19.42111,-323.6329,58.46671,10.0,5.015903,0dee3c28-34d1-482c-b382-a88eea22bfa8
152.1229,178.208,9.611778,323.5112,9.974501,-318.8137,54.01707,10.0,5.920137,0dee3c28-34d1-482c-b382-a88eea22bfa8
153.1237,179.8263,8.993943,317.1756,0.9499111,-313.2744,49.58407,10.0,6.330709,0dee3c28-34d1-482c-b382-a88eea22bfa8
154.1248,181.4323,8.360367,310.5239,-7.679092,-307.128,45.14967,10.0,6.644432,0dee3c28-34d1-482c-b382-a88eea22bfa8
155.126,183.0536,7.707647,303.7936,-16.03705,-300.6215,40.74432,10.0,6.72234,0dee3c28-34d1-482c-b382-a88eea22bfa8
156.1266,184.596,7.071769,296.3804,-23.56797,-293.18,36.48814,10.0,7.408181,0dee3c28-34d1-482c-b382-a88eea22bfa8
157.127,186.1135,6.3631,288.6299,-30.5492,-285.2205,31.98843,10.0,7.747828,0dee3c28-34d1-482c-b382-a88eea22bfa8
158.1291,187.6627,5.626084,280.8664,-37.27033,-277.0174,27.53517,10.0,7.747018,0dee3c28-34d1-482c-b382-a88eea22bfa8
159.1303,189.2186,4.846827,272.9933,-43.5775,-268.5038,23.06581,9.999999,7.864104,0dee3c28-34d1-482c-b382-a88eea22bfa8
160.1316,190.774,4.047479,264.9816,-49.4111,-259.6613,18.70299,9.999999,8.000844,0dee3c28-34d1-482c-b382-a88eea22bfa8
161.1329,192.403,4.432438,257.5963,-55.16275,-250.8318,19.90786,10.00869,7.37549,0dee3c28-34d1-482c-b382-a88eea22bfa8
162.1356,194.6962,4.475491,258.4792,-65.3746,-249.2606,20.16989,10.00115,-0.8806211,ce8fba2b-f34f-4158-80bc-f0ef9489b0a0
163.1366,196.658,4.549672,255.4734,-73.00286,-243.9807,20.26497,10.00015,3.00279,ce8fba2b-f34f-4158-80bc-f0ef9489b0a0
164.1379,196.5612,5.629393,245.382,-69.60611,-234.0683,24.07048,10.46961,10.07832,ce8fba2b-f34f-4158-80bc-f0ef9489b0a0
165.1379,196.9878,6.324248,236.0913,-68.55839,-224.4159,26.00661,10.06354,9.290428,ce8fba2b-f34f-4158-80bc-f0ef9489b0a0
166.139,199.5349,6.513009,235.4967,-78.23734,-220.5087,26.71207,10.00845,0.593894,ce8fba2b-f34f-4158-80bc-f0ef9489b0a0
