UpdateTime,AZ,EL,Range,Position_lat_,Position_lon_,Position_altMSL_,Speed,RadialVelocity
29.02761,60.57162,19.96921,3401.412,2784.411,1570.752,1161.634,9.999999,6.123703
30.02861,60.72172,20.00667,3395.303,2782.847,1560.274,1161.634,9.999999,6.102035
31.0289,60.87231,20.04411,3389.222,2781.284,1549.804,1161.634,9.999999,6.079813
32.02985,61.02362,20.08157,3383.159,2779.72,1539.326,1161.634,9.999999,6.05747
33.03073,61.17553,20.11904,3377.118,2778.156,1528.849,1161.634,9.999999,6.03545
34.03106,61.32798,20.15649,3371.103,2776.593,1518.379,1161.634,9.999999,6.012944
35.03166,61.48109,20.19396,3365.109,2775.03,1507.905,1161.634,9.999999,5.990248
36.03188,61.63475,20.23142,3359.14,2773.467,1497.435,1161.634,9.999999,5.967698
37.03351,61.78925,20.25531,3352.892,2771.902,1486.95,1160.784,11.48435,6.238382
38.0348,61.96507,20.33224,3350.939,2773.458,1476.843,1164.329,10.20927,1.949872
39.03553,62.10974,20.39436,3344.865,2771.028,1466.581,1165.618,10.028,6.070046
40.03582,62.26512,20.43969,3339.105,2769.401,1456.119,1166.086,10.00372,5.758056
41.0368,62.42038,20.48065,3333.202,2767.696,1445.663,1166.257,10.00049,5.896863
42.03747,62.57469,20.52052,3327.184,2765.855,1435.234,1166.319,10.00006,6.01475
43.03809,62.72789,20.56047,3321.059,2763.862,1424.832,1166.342,10.00001,6.121202
44.03822,62.88156,20.60026,3314.946,2761.859,1414.436,1166.35,10,6.111542
45.03949,63.0362,20.63993,3308.859,2759.869,1404.028,1166.353,10,6.07917
46.03964,63.19173,20.67934,3302.828,2757.917,1393.624,1166.353,10,6.030333
47.04006,63.34811,20.69063,3296.215,2755.976,1383.213,1164.625,10.5868,6.610771
48.04069,63.50517,20.69397,3289.45,2754.033,1372.8,1162.414,10.07979,6.759908
49.0424,63.66306,20.72017,3283.199,2752.089,1362.376,1161.61,10.01062,6.240302
50.0426,63.82136,20.75464,3277.161,2750.148,1351.967,1161.317,10.00141,6.036852
51.04302,63.98035,20.79214,3271.211,2748.206,1341.556,1161.211,10.00019,5.948178
52.04434,64.14015,20.83078,3265.303,2746.263,1331.136,1161.172,10.00002,5.900195
53.04571,64.30061,20.86983,3259.427,2744.319,1320.715,1161.158,10,5.868185
54.04612,64.46158,20.90894,3253.583,2742.377,1310.305,1161.152,10,5.840885
55.0467,64.62325,20.94818,3247.765,2740.435,1299.892,1161.152,10,5.814685
56.04731,64.78558,20.98738,3241.971,2738.493,1289.479,1161.152,10,5.790947
57.04856,64.94868,21.0266,3236.197,2736.55,1279.06,1161.152,10,5.766453
58.04891,65.1123,21.06577,3230.453,2734.608,1268.649,1161.152,10,5.742117
59.04963,65.27665,21.10493,3224.732,2732.666,1258.236,1161.152,10,5.717073
60.05038,65.44796,21.14029,3219.584,2731.396,1247.766,1161.152,10,5.144106
61.05113,65.61479,21.17879,3213.998,2729.563,1237.335,1161.152,10,5.581747
62.05219,65.7812,21.15923,3207.079,2727.622,1226.917,1157.631,10.22647,6.911633
63.05534,65.94863,21.17583,3200.956,2725.675,1216.478,1156.285,10.03033,6.104018
64.05676,66.11643,21.20659,3195.176,2723.731,1206.057,1155.797,10.00403,5.771381
65.05704,66.28472,21.24245,3189.54,2721.79,1195.647,1155.619,10.00053,5.634189
66.05855,66.45391,21.28021,3183.963,2719.845,1185.225,1155.554,10.00007,5.568483
67.05935,66.62364,21.31861,3178.432,2717.903,1174.81,1155.531,10.00001,5.527312
68.06088,66.79418,21.35725,3172.927,2715.959,1164.388,1155.522,10,5.496431
69.06212,66.96535,21.33668,3166.171,2714.016,1153.969,1152.004,10.29942,6.747324
70.06356,67.13725,21.34885,3160.15,2712.072,1143.547,1150.439,10.04022,6.012787
71.0639,67.30962,21.37772,3154.522,2710.131,1133.137,1149.87,10.00534,5.625817
72.06463,67.48277,21.41265,3149.05,2708.188,1122.723,1149.663,10.00071,5.46792
73.06541,67.65659,21.44977,3143.652,2706.246,1112.308,1149.587,10.00009,5.39398
74.06581,67.83103,21.48762,3138.3,2704.304,1101.898,1149.56,10.00001,5.349651
75.06729,68.00636,21.52576,3132.976,2702.36,1091.476,1149.55,10,5.316361
76.06772,68.18189,21.56406,3127.667,2700.395,1081.071,1149.546,9.999999,5.30629
77.06931,68.35698,21.60312,3122.282,2698.302,1070.677,1149.546,10,5.376931
78.06945,68.53243,21.61862,3116.415,2696.203,1060.3,1148.17,10.03333,5.866405
79.07082,68.70879,21.64879,3110.884,2694.1,1049.91,1147.655,10.00443,5.522935
80.07191,68.88579,21.68449,3105.502,2691.998,1039.523,1147.468,10.00059,5.376194
81.07313,69.06352,21.72217,3100.191,2689.896,1029.134,1147.4,10.00008,5.304631
