UpdateTime,AZ,EL,Range,Position_lat_,Position_lon_,Position_altMSL_,Speed,RadialVelocity
41.04298,332.5581,28.03428,4623.407,-1880.688,3621.736,2173,30,13.19691
42.04419,332.9541,28.12056,4610.375,-1848.899,3621.492,2173,30,13.01597
43.04536,333.3529,28.20615,4597.527,-1817.111,3621.247,2173,30,12.83306
44.04558,333.7542,28.29098,4584.875,-1785.354,3621.003,2173,30,12.64866
45.04639,334.1585,28.37515,4572.402,-1753.577,3620.759,2173,30,12.46353
46.04717,334.5657,28.45857,4560.116,-1721.802,3620.515,2173,30,12.27657
47.04947,334.9763,28.54132,4548.001,-1689.979,3620.27,2173,30,12.08691
48.05024,335.3892,28.62314,4536.094,-1658.203,3620.026,2173,30,11.89754
49.05107,335.8048,28.70414,4524.379,-1626.427,3619.781,2173,30,11.7052
50.05119,336.223,28.78421,4512.866,-1594.672,3619.537,2173,30,11.51224
51.05239,336.6443,28.86349,4501.535,-1562.884,3619.292,2173,30,11.31748
52.05239,337.0679,28.94173,4490.413,-1531.133,3619.048,2173,30,11.12156
53.05371,337.4948,29.01912,4479.475,-1499.341,3618.804,2173,30,10.92354
54.05431,337.9261,29.09341,4469.034,-1467.572,3618.919,2173,30,10.43477
55.05547,338.3557,29.17141,4458.13,-1435.792,3618.217,2173,30,10.89158
56.05679,338.7912,29.24509,4447.889,-1404.001,3618.088,2173,30,10.22779
57.05771,339.2331,29.31327,4438.458,-1372.226,3618.698,2173,30,9.421942
58.05941,339.6737,29.38495,4428.595,-1340.423,3618.534,2173,30,9.846508
59.06045,340.1116,29.46112,4418.168,-1308.658,3617.416,2173,30,10.41548
60.06145,340.5544,29.53363,4408.294,-1276.883,3616.725,2173,30,9.864131
61.06303,340.998,29.60747,4398.293,-1245.1,3615.63,2173,30,9.985175
62.06341,341.4447,29.6789,4388.668,-1213.35,3614.728,2173,30,9.621866
63.06371,341.894,29.74908,4379.261,-1181.602,3613.836,2173,30,9.40438
64.06387,342.3455,29.81841,4370.011,-1149.859,3612.879,2173,30,9.247998
65.06468,342.7999,29.88634,4360.992,-1118.095,3611.95,2173,30,9.011803
66.06559,343.2566,29.95334,4352.14,-1086.328,3610.968,2173,30,8.844012
67.06567,343.7157,30.01834,4343.592,-1054.587,3610.084,2173,30,8.547685
68.06657,344.177,30.08301,4335.126,-1022.823,3609.047,2173,30,8.458136
69.06728,344.64,30.1471,4326.775,-991.07,3607.885,2173,30,8.345206
70.06864,345.105,30.21062,4318.532,-959.3009,3606.596,2173,30,8.231452
71.06978,345.5721,30.2732,4310.451,-927.542,3605.235,2173,30,8.072363
72.07098,346.0415,30.33421,4302.604,-895.7799,3603.893,2173,30,7.837762
73.07236,346.5135,30.3935,4295.01,-864.0111,3602.592,2173,30,7.582816
74.07384,346.9875,30.45151,4287.611,-832.2403,3601.258,2173,30,7.388
75.07504,347.4648,30.50612,4280.673,-800.4689,3600.206,2173,30,6.930122
76.0751,347.9427,30.56053,4273.787,-768.7401,3598.94,2173,30,6.88533
77.07613,348.423,30.61362,4267.093,-736.9822,3597.64,2173,30,6.686971
78.07737,348.9053,30.66548,4260.578,-705.2201,3596.284,2173,30,6.507062
79.07765,349.3891,30.71536,4254.332,-673.4865,3594.973,2173,30,6.244336
80.07809,349.8756,30.76226,4248.481,-641.7404,3593.86,2173,30,5.848508
81.07922,350.3643,30.80739,4242.867,-609.9724,3592.76,2173,30,5.607441
82.08068,350.8549,30.85082,4237.482,-578.1938,3591.66,2173,30,5.37691
83.08114,351.3466,30.89245,4232.335,-546.4471,3590.561,2173,30,5.145103
84.08286,351.8405,30.93236,4227.414,-514.6602,3589.46,2173,30,4.912407
85.08291,352.3351,30.97042,4222.734,-482.9266,3588.362,2173,30,4.679488
86.0838,352.8321,31.00538,4218.446,-451.1603,3587.452,2173,30,4.284248
87.08514,353.3303,31.03943,4214.28,-419.3849,3586.411,2173,30,4.160468
88.08555,353.8282,31.07513,4209.922,-387.6576,3584.862,2173,30,4.356124
89.08643,354.3276,31.10909,4205.785,-355.9157,3583.298,2173,30,4.133552
90.0871,354.8283,31.14119,4201.886,-324.1805,3581.735,2173,30,3.8968
91.08825,355.3304,31.1714,4198.222,-292.4303,3580.17,2173,30,3.659868
92.08854,355.8333,31.1997,4194.798,-260.7071,3578.607,2173,30,3.422817
93.08987,356.3377,31.22611,4191.609,-228.9519,3577.043,2173,30,3.184744
94.09128,356.8187,31.24943,4188.795,-198.7334,3575.553,2173,24.96127,2.809992
95.09236,357.321,31.27188,4186.093,-167.2329,3574.001,2173,30,2.698735
96.09338,357.8281,31.29255,4183.61,-135.4875,3572.437,2173,30,2.480871
97.09341,358.3354,31.31121,4181.369,-103.7737,3570.875,2173,30,2.241167
98.09354,358.8435,31.3279,4179.367,-72.05641,3569.312,2173,30,2.001686
99.09479,359.3528,31.34262,4177.604,-40.30342,3567.747,2173,30,1.760976
100.0959,359.8625,31.35534,4176.082,-8.554359,3566.183,2173,30,1.519771
101.0964,0.3724961,31.36604,4174.803,23.17493,3564.62,2173,30,1.278651
