time(millisecond),datetime(utc),latitude,longitude,height_above_takeoff(feet),height_above_ground_at_drone_location(feet),ground_elevation_at_drone_location(feet),altitude_above_seaLevel(feet),height_sonar(feet),speed(mph),distance(feet),mileage(feet),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet), xSpeed(mph), ySpeed(mph), zSpeed(mph), compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator(percent),rc_aileron(percent),rc_throttle(percent),rc_rudder(percent),gimbal_heading(degrees),gimbal_pitch(degrees),gimbal_roll(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),altitude(feet),ascent(feet),flycStateRaw,flycState,message
677200,2024-02-04 17:25:53,40.4290088965768,-86.9293102270881,0,,,622.90373876494,0,0,3.3520998448,0.0229385834112,32,5,0,622.90373876494,0,0,3.3520998448,0,0,0,353.7, -6.8, -1.8,0,0,1024,1024,1024,1024,0,0,0,0,350.6,-0.2,0,62,3.834,3.834,0,0,0,0,0,73.04,622.90373876494,0,41,Motors_Started,
677300,2024-02-04 17:25:53,40.4290088959352,-86.9293102282135,0,,,622.90373876494,0,0,3.3522638868,0.023329068988,32,5,0,622.90373876494,0,0,3.3522638868,0,0,0,353.7, -6.9, -1.8,0,0,1024,1024,1024,1024,0,0,0,0,350.6,-0.2,0,62,3.834,3.834,0,0,0,0,0,73.04,622.90373876494,0,11,AutoTakeoff,
677400,2024-02-04 17:25:54,40.4290088950884,-86.9293102289703,0,,,622.90373876494,0,0,3.3522966952,0.023702756664,32,5,0,622.90373876494,0,0,3.3522966952,0,0,0,353.8, -6.8, -1.8,0,0,1024,1024,1024,1024,0,0,0,0,350.6,-0.2,0,62,3.803,3.802,0,0,0,0,0,73.04,622.90373876494,0,11,AutoTakeoff,
677500,2024-02-04 17:25:54,40.4290089223877,-86.929310229685,0,,,622.90373876494,0,0,3.3570539132,0.03366469924,32,5,0,622.90373876494,0,0,3.3570539132,0,0,0,353.8, -6.7, -1.8,0,0,1024,1024,1024,1024,0,0,0,0,350.6,-0.2,0,62,3.803,3.802,0,0,0,0,0,73.04,622.90373876494,0,11,AutoTakeoff,
677600,2024-02-04 17:25:54,40.4290090545847,-86.9293102275214,0,,,622.90373876494,0,0,3.3790027328,0.081900593172,32,5,0,622.90373876494,0,0,3.3790027328,0,0,0,353.4, -6.6, -1.8,0,0,1024,1024,1024,1024,0,0,0,0,350.6,-0.2,0,62,3.803,3.802,0,0,0,0,0,73.04,622.90373876494,0,11,AutoTakeoff,
677700,2024-02-04 17:25:54,40.4290090635054,-86.9293102559212,0,,,622.90373876494,0,0,3.3875001084,0.09043307376,32,5,0,622.90373876494,0,0,3.3875001084,0,0,0,352.4, -6, -2.3,0,0,1024,1024,1024,1024,0,0,0,0,350.6,-0.2,0,62,3.803,3.802,0,0,0,0,0,73.04,622.90373876494,0,11,AutoTakeoff,
677800,2024-02-04 17:25:54,40.4290090432964,-86.9293103680829,0,,,622.90373876494,0,0.223694,3.4115486656,0.12244422964,32,5,0,622.90373876494,0,0.223694,3.4115486656,0,-0.223694,0,351.5, -0.6, -2.5,0,0,1024,1024,1024,1024,0,0,0,0,350.6,-0.2,0,62,3.803,3.802,0,0,0,0,0,73.04,622.90373876494,0,11,AutoTakeoff,
677900,2024-02-04 17:25:54,40.4290090406127,-86.929310651544,0,,,622.90373876494,0,0.671082,3.4809384316,0.201175203288,32,5,0,622.90373876494,0,0.671082,3.4809384316,0,-0.671082,0,351.3, 1.7, -1.9,0,0,1024,1024,1024,1024,0,0,0,0,350.5,-0.2,0,62,3.803,3.802,0,0,0,0,0,73.04,622.90373876494,0,11,AutoTakeoff,
678000,2024-02-04 17:25:54,40.429008990968,-86.929311206956,0,,,622.90373876494,0,0.894776,3.6109581208,0.35648623188,32,5,0,622.90373876494,0,0.894776,3.6109581208,0,-0.894776,-0.223694,351.1, 0.7, -0.8,0,0,1024,1024,1024,1024,0,0,0,0,350.4,-0.2,0,62,3.803,3.802,0,0,0,0,0,73.04,622.90373876494,0,11,AutoTakeoff,
678100,2024-02-04 17:25:54,40.4290089258432,-86.9293117778031,0,,,622.90373876494,0,1.1408394,3.7444555004,0.5167979168,32,5,0,622.90373876494,0,1.1408394,3.7444555004,-0.223694,-1.11847,-0.671082,351.1, -0.9, 2.4,0,0,1024,1024,1024,1024,0,0,0,0,350.3,-0.2,0,62,3.803,3.802,0,0,0,0,0,73.04,622.90373876494,0,11,AutoTakeoff,
678200,2024-02-04 17:25:54,40.4290088351519,-86.9293124415898,0.328084,,,623.23182276494,0.984252,1.1408394,3.90009855,0.70409451072,32,5,0,623.23182276494,0.328084,1.1408394,3.90009855,-0.223694,-1.11847,-1.11847,351.1, -1.6, 7.2,0,0,1024,1024,1024,1024,0,0,0,0,350.2,-0.2,0,62,3.803,3.802,0,0,0,0,0,73.04,623.23182276494,0.328084,11,AutoTakeoff,
678300,2024-02-04 17:25:54,40.4290087656792,-86.9293130329785,0.328084,,,623.23182276494,0.984252,0.894776,4.0425854312,0.87028546092,32,5,0,623.23182276494,0.328084,1.1408394,4.0425854312,0,-0.894776,-1.565858,351.3, -0.4, 10,0,0,1024,1024,1024,1024,0,0,0,0,350.1,-0.2,0,62,3.803,3.802,0,0,0,0,0,73.04,623.23182276494,0.328084,11,AutoTakeoff,
678400,2024-02-04 17:25:54,40.4290087160052,-86.9293135305048,0.656168,,,623.55990676494,1.312336,0.671082,4.1649279548,1.0096457016,32,5,0,623.55990676494,0.656168,1.1408394,4.1649279548,0,-0.671082,-2.013246,351.4, 0.4, 7.8,0,0,1024,1024,1024,1024,0,0,0,0,350,-0.2,0,62,3.803,3.802,0,0,0,0,0,73.04,623.55990676494,0.656168,11,AutoTakeoff,
678500,2024-02-04 17:25:55,40.4290086279487,-86.9293139116716,0.984252,,,623.88799076494,1.64042,0.671082,4.2531497424,1.12027234556,32,5,0,623.88799076494,0.984252,1.1408394,4.2531497424,0,-0.671082,-2.23694,351.2, 0.2, 4.9,0,0,1024,1024,1024,1024,0,0,0,0,349.9,-0.2,0,62,3.803,3.802,0,0,0,0,0,73.04,623.88799076494,0.984252,11,AutoTakeoff,
678600,2024-02-04 17:25:55,40.4290085630324,-86.9293142968646,1.312336,,,624.21607476494,1.968504,0.671082,4.3461943648,1.22984255904,32,5,0,624.21607476494,1.312336,1.1408394,4.3461943648,0,-0.671082,-2.460634,351, -0.4, 4.1,0,0,1024,1024,1024,1024,0,0,0,0,349.9,-0.2,0,62,3.803,3.802,0,0,0,0,0,73.04,624.21607476494,1.312336,11,AutoTakeoff,
678700,2024-02-04 17:25:55,40.4290085342676,-86.9293147083473,1.64042,,,624.54415876494,2.296588,0.671082,4.4510828196,1.3446030614,32,5,0,624.54415876494,1.64042,1.1408394,4.4510828196,0,-0.671082,-2.460634,351, -0.6, 7.3,0,0,1024,1024,1024,1024,0,0,0,0,349.8,-0.2,0,62,3.803,3.802,0,0,0,0,0,73.04,624.54415876494,1.64042,11,AutoTakeoff,
678800,2024-02-04 17:25:55,40.4290085667453,-86.9293151357827,1.968504,,,624.87224276494,2.624672,0.447388,4.5675526396,1.46390424632,32,5,0,624.87224276494,1.968504,1.1408394,4.5675526396,0,-0.447388,-2.460634,351.1, 0.2, 8.1,0,0,1024,1024,1024,1024,0,0,0,0,349.7,-0.2,0,62,3.803,3.802,0,0,0,0,0,73.04,624.87224276494,1.968504,11,AutoTakeoff,
678900,2024-02-04 17:25:55,40.4290087162234,-86.9293155233306,2.624672,,,625.52841076494,2.952756,0.447388,4.6868111736,1.584563699,32,5,0,625.52841076494,2.624672,1.1408394,4.6868111736,0,-0.447388,-2.23694,351.3, 2.1, 7.4,0,0,1024,1024,1024,1024,0,0,0,0,349.7,-0.2,0,62,3.803,3.802,0,0,0,0,0,73.04,625.52841076494,2.624672,6,P-GPS,
679000,2024-02-04 17:25:55,40.4290088899914,-86.9293158487303,2.952756,,,625.85649476494,3.28084,0.447388,4.7926182636,1.69495740332,32,5,0,625.85649476494,2.952756,1.1408394,4.7926182636,0,-0.447388,-1.789552,351.5, 3.8, 6.1,0,0,1024,1024,1024,1024,0,0,0,0,349.7,-0.2,0,62,3.803,3.802,0,0,0,0,0,73.04,625.85649476494,2.952756,6,P-GPS,"Gimbal stuck. Check whether gimbal cover is removed and make sure gimbal can rotate freely on all three axes (Code: 40028)"
679100,2024-02-04 17:25:55,40.4290090180197,-86.9293162112912,3.28084,,,626.18457876494,3.608924,0.671082,4.9029857212,1.80595806304,32,5,7.524,626.18457876494,3.28084,1.1408394,4.9029857212,0,-0.671082,-1.11847,351.7, 2.4, 6.6,0,0,1024,1024,1024,1024,0,0,0,0,349.7,-0.2,0,62,3.772,3.765,0,0,0,0,3.954,73.04,626.18457876494,3.28084,6,P-GPS,
679200,2024-02-04 17:25:55,40.4290091128896,-86.9293166550564,3.28084,,,626.18457876494,3.608924,0.671082,5.0308072476,1.93396987816,32,5,7.524,626.18457876494,3.28084,1.1408394,5.0308072476,0,-0.671082,-0.671082,351.9, 1.7, 6.6,0,0,1024,1024,1024,1024,0,0,0,0,349.7,-0.2,0,62,3.772,3.765,0,0,0,0,3.954,73.04,626.18457876494,3.28084,6,P-GPS,
679300,2024-02-04 17:25:55,40.4290093121981,-86.9293170516864,3.608924,,,626.51266276494,3.937008,0.671082,5.1585959656,2.0659613522,32,5,7.524,626.51266276494,3.608924,1.1408394,5.1585959656,0,-0.671082,-0.223694,352.1, 0.9, 6.8,0,0,1024,1024,1024,1024,0,0,0,0,349.7,-0.2,0,62,3.772,3.765,0,0,0,0,3.954,73.04,626.51266276494,3.608924,6,P-GPS,
679400,2024-02-04 17:25:56,40.4290093446692,-86.9293174532908,3.608924,,,626.51266276494,3.937008,0.671082,5.2679463628,2.17812671012,32,5,7.524,626.51266276494,3.608924,1.1408394,5.2679463628,0,-0.671082,0,352.4, 0.9, 7.5,0,0,1024,1024,1024,1024,0,0,0,0,349.7,-0.2,0,62,3.772,3.765,0,0,0,0,3.954,73.04,626.51266276494,3.608924,6,P-GPS,
679500,2024-02-04 17:25:56,40.4290093700893,-86.9293178644921,3.608924,,,626.51266276494,3.937008,0.671082,5.379101222,2.29270348544,32,5,7.524,626.51266276494,3.608924,1.1408394,5.379101222,0,-0.671082,0,352.6, 1.7, 7.6,0,0,1024,1024,1024,1024,0,0,0,0,349.7,-0.2,0,62,3.772,3.765,0,0,0,0,3.954,73.04,626.51266276494,3.608924,6,P-GPS,
679600,2024-02-04 17:25:56,40.4290093876699,-86.9293183093574,3.608924,,,626.51266276494,3.937008,0.671082,5.4983925644,2.416420681,32,5,7.524,626.51266276494,3.608924,1.1408394,5.4983925644,0,-0.671082,0,352.7, 1.6, 7.2,0,0,1024,1024,1024,1024,0,0,0,0,349.7,-0.2,0,62,3.772,3.765,0,0,0,0,3.954,73.04,626.51266276494,3.608924,6,P-GPS,
679700,2024-02-04 17:25:56,40.4290092992031,-86.9293188243333,3.937008,,,626.84074676494,3.937008,0.671082,5.6247049044,2.5630414206,32,5,7.524,626.84074676494,3.937008,1.1408394,5.6247049044,0,-0.671082,0,352.5, 1.6, 7.6,0,0,1024,1024,1024,1024,0,0,0,0,349.7,-0.2,0,62,3.772,3.765,0,0,0,0,3.954,73.04,626.84074676494,3.937008,6,P-GPS,
679800,2024-02-04 17:25:56,40.4290093247013,-86.9293192665792,3.937008,,,626.84074676494,3.937008,0.671082,5.74475084,2.68621727756,32,5,7.524,626.84074676494,3.937008,1.1408394,5.74475084,0,-0.671082,0,352.7, 1.3, 8.3,0,0,1024,1024,1024,1024,0,0,0,0,349.7,-0.2,0,62,3.772,3.765,0,0,0,0,3.954,73.04,626.84074676494,3.937008,6,P-GPS,
679900,2024-02-04 17:25:56,40.4290093744079,-86.9293196579676,3.937008,,,626.84074676494,3.937008,0.671082,5.8539700036,2.79641741232,32,5,7.524,626.84074676494,3.937008,1.1408394,5.8539700036,0,-0.671082,0,352.6, 0.9, 8,0,0,1024,1024,1024,1024,0,0,0,0,349.7,-0.2,0,62,3.772,3.765,0,0,0,0,3.954,73.04,626.84074676494,3.937008,6,P-GPS,
680000,2024-02-04 17:25:56,40.4290094533711,-86.9293200351533,3.937008,,,626.84074676494,3.937008,0.671082,5.9625658076,2.90506242892,32,5,7.524,626.84074676494,3.937008,1.1408394,5.9625658076,0,-0.671082,0,352.7, 2.2, 7.7,0,0,1024,1024,1024,1024,0,0,0,0,349.7,-0.2,0,62,3.772,3.765,0,0,0,0,3.954,73.04,626.84074676494,3.937008,6,P-GPS,
680100,2024-02-04 17:25:56,40.4290095385974,-86.9293203680792,4.265092,,,627.16883076494,3.937008,0.447388,6.0600723724,3.00261492548,32,5,7.524,627.16883076494,4.265092,1.1408394,6.0600723724,0,-0.447388,0,352.7, 2.6, 7.9,0,0,1024,1024,1024,1024,0,0,0,0,349.7,-0.2,0,62,3.772,3.765,0,0,0,0,3.954,73.04,627.16883076494,4.265092,6,P-GPS,
680200,2024-02-04 17:25:56,40.4290096596299,-86.9293206174768,4.265092,,,627.16883076494,3.937008,0.447388,6.13927185,3.08475731656,32,5,7.524,627.16883076494,4.265092,1.1408394,6.13927185,0,-0.447388,0,352.7, 2.4, 7.6,0,0,1024,1024,1024,1024,0,0,0,0,349.7,-0.2,0,62,3.772,3.765,0,0,0,0,3.954,73.04,627.16883076494,4.265092,6,P-GPS,
680300,2024-02-04 17:25:56,40.4290097386257,-86.9293209074906,4.265092,,,627.16883076494,3.937008,0.447388,6.224737732,3.17030193872,32,5,7.524,627.16883076494,4.265092,1.1408394,6.224737732,0,-0.447388,0,352.8, 2.6, 7.1,0,0,1024,1024,1024,1024,0,0,0,0,349.7,-0.2,0,62,3.772,3.765,0,0,0,0,3.954,73.04,627.16883076494,4.265092,6,P-GPS,
680400,2024-02-04 17:25:56,40.4290098143972,-86.9293212048871,4.265092,,,627.16883076494,3.937008,0.447388,6.3118112256,3.25740167904,32,5,7.524,627.16883076494,4.265092,1.1408394,6.3118112256,0,-0.447388,0,352.8, 2.4, 7.2,0,0,1024,1024,1024,1024,0,0,0,0,349.7,-0.2,0,62,3.772,3.765,0,0,0,0,3.954,73.04,627.16883076494,4.265092,6,P-GPS,
680500,2024-02-04 17:25:57,40.4290098552548,-86.9293214869471,4.265092,,,627.16883076494,3.937008,0.447388,6.3910435116,3.3371392144,32,5,7.524,627.16883076494,4.265092,1.1408394,6.3910435116,0,-0.447388,0,352.6, 2.2, 7.1,0,0,1024,1024,1024,1024,0,0,0,0,349.7,-0.2,0,62,3.772,3.765,0,0,0,0,3.954,73.04,627.16883076494,4.265092,6,P-GPS,
680600,2024-02-04 17:25:57,40.4290098580948,-86.9293218054283,4.265092,,,627.16883076494,3.937008,0.447388,6.4759188424,3.4255906608,32,5,7.524,627.16883076494,4.265092,1.1408394,6.4759188424,0,-0.447388,0,352.5, 0.8, 6.7,0,0,1024,1024,1024,1024,0,0,0,0,349.7,-0.2,0,62,3.772,3.765,0,0,0,0,3.954,73.04,627.16883076494,4.265092,6,P-GPS,
680700,2024-02-04 17:25:57,40.4290098893935,-86.929322084911,4.265092,,,627.16883076494,3.937008,0.447388,6.5535107084,3.5040683536,32,5,7.524,627.16883076494,4.265092,1.1408394,6.5535107084,0,-0.447388,0,352.6, 1.2, 8.8,0,0,1024,1024,1024,1024,0,0,0,0,349.7,-0.2,0,62,3.772,3.765,0,0,0,0,3.954,73.04,627.16883076494,4.265092,6,P-GPS,
680800,2024-02-04 17:25:57,40.4290099541665,-86.9293223420684,4.265092,,,627.16883076494,3.937008,0.223694,6.6287075612,3.5792980148,32,5,7.541,627.16883076494,4.265092,1.1408394,6.6287075612,0,-0.223694,0,352.9, 2.2, 8.9,0,0,1024,1024,1024,1024,0,0,0,0,349.7,-0.2,0,62,3.768,3.765,0,0,0,0,3.862,73.04,627.16883076494,4.265092,6,P-GPS,
680900,2024-02-04 17:25:57,40.4290100191805,-86.9293225198811,4.265092,,,627.16883076494,3.937008,0.223694,6.6828414212,3.6340552344,32,5,7.541,627.16883076494,4.265092,1.1408394,6.6828414212,0,-0.223694,0,352.9, 2.8, 8.1,0,0,1024,1024,1024,1024,0,0,0,0,349.7,-0.2,0,62,3.768,3.765,0,0,0,0,3.862,73.04,627.16883076494,4.265092,6,P-GPS,
681000,2024-02-04 17:25:57,40.4290100633407,-86.9293226736297,4.265092,,,627.16883076494,3.937008,0.223694,6.7284122888,3.6796917188,32,5,7.541,627.16883076494,4.265092,1.1408394,6.7284122888,0,-0.223694,0,352.7, 2.3, 6.9,0,0,1024,1024,1024,1024,0,0,0,0,349.7,-0.2,0,62,3.768,3.765,0,0,0,0,3.862,73.04,627.16883076494,4.265092,6,P-GPS,
681100,2024-02-04 17:25:57,40.4290100862496,-86.9293227828906,4.265092,,,627.16883076494,3.937008,0,6.7598755444,3.7111877828,32,5,7.541,627.16883076494,4.265092,1.1408394,6.7598755444,0,0,0,352.7, 3.1, 6.9,0,0,1024,1024,1024,1024,0,0,0,0,349.7,-0.2,0,62,3.768,3.765,0,0,0,0,3.862,73.04,627.16883076494,4.265092,6,P-GPS,
681200,2024-02-04 17:25:57,40.4290100751371,-86.929322909573,4.265092,,,627.16883076494,3.937008,0,6.7923558604,3.7465880464,32,5,7.541,627.16883076494,4.265092,1.1408394,6.7923558604,0,0,0,352.9, 3.9, 7.9,0,0,1024,1024,1024,1024,0,0,0,0,349.7,-0.2,0,62,3.768,3.765,0,0,0,0,3.862,73.04,627.16883076494,4.265092,6,P-GPS,"Home Point updated. RTH altitude adjusted to 100 m (Code: 120852)"
681300,2024-02-04 17:25:57,40.4290100505085,-86.9293230229276,4.265092,,,627.16883076494,3.937008,0,6.8199149164,3.7793308296,32,5,7.541,627.16883076494,4.265092,1.1408394,6.8199149164,0,0,0,352.7, 1.9, 8.8,0,0,1024,1024,1024,1024,0,0,0,0,349.7,-0.2,0,62,3.768,3.765,0,0,0,0,3.862,73.04,627.16883076494,4.265092,6,P-GPS,
681400,2024-02-04 17:25:57,40.4290099866768,-86.9293230891892,4.265092,,,627.16883076494,3.937008,0,6.8309057304,3.8090224316,32,5,7.541,627.16883076494,4.265092,1.1408394,6.8309057304,0,0,0,352.5, 1.1, 7.7,0,0,1024,1024,1024,1024,0,0,0,0,349.7,-0.2,0,62,3.768,3.765,0,0,0,0,3.862,73.04,627.16883076494,4.265092,6,P-GPS,
681500,2024-02-04 17:25:58,40.4290099872956,-86.9293231103949,4.265092,,,627.16883076494,3.937008,0,6.836614392,3.8149279436,32,5,7.541,627.16883076494,4.265092,1.1408394,6.836614392,0,0,0,352.5, 0.8, 7.5,0,0,1024,1024,1024,1024,0,0,0,0,349.7,-0.2,0,62,3.768,3.765,0,0,0,0,3.862,73.04,627.16883076494,4.265092,6,P-GPS,
681600,2024-02-04 17:25:58,40.4290100172492,-86.9293230937246,4.265092,,,627.16883076494,3.937008,0,6.8352692476,3.826771776,32,5,7.541,627.16883076494,4.265092,1.1408394,6.836614392,0,0,0,352.5, 0.8, 6.9,0,0,1024,1024,1024,1024,0,0,0,0,349.7,-0.2,0,62,3.768,3.765,0,0,0,0,3.862,73.04,627.16883076494,4.265092,6,P-GPS,
681700,2024-02-04 17:25:58,40.4290100234405,-86.9293230948866,4.265092,,,627.16883076494,3.937008,0,6.8362206912,3.829068364,32,5,7.541,627.16883076494,4.265092,1.1408394,6.836614392,0,0,0,352.8, 2.3, 7.6,0,0,1024,1024,1024,1024,0,0,0,0,349.7,-0.2,0,62,3.768,3.765,0,0,0,0,3.862,73.04,627.16883076494,4.265092,6,P-GPS,
681800,2024-02-04 17:25:58,40.4290099877776,-86.9293231024354,4.265092,,,627.16883076494,3.937008,0,6.8345474628,3.8422573408,32,5,7.541,627.16883076494,4.265092,1.1408394,6.836614392,0,0,0,352.8, 1.7, 7.5,0,0,1024,1024,1024,1024,0,0,0,0,349.7,-0.2,0,62,3.768,3.765,0,0,0,0,3.862,73.04,627.16883076494,4.265092,6,P-GPS,
681900,2024-02-04 17:25:58,40.4290099998085,-86.9293230643597,4.265092,,,627.16883076494,3.937008,0,6.8256563864,3.8537074724,32,5,7.541,627.16883076494,4.265092,1.1408394,6.836614392,0,0,0,352.6, 0.8, 7.6,0,0,1024,1024,1024,1024,0,0,0,0,349.7,-0.2,0,62,3.768,3.765,0,0,0,0,3.862,73.04,627.16883076494,4.265092,6,P-GPS,
682000,2024-02-04 17:25:58,40.4290099487015,-86.9293230947319,4.265092,,,627.16883076494,3.937008,0,6.8284779088,3.8741471056,32,5,7.541,627.16883076494,4.265092,1.1408394,6.836614392,0,0,0,352.6, 0.7, 7.5,0,0,1024,1024,1024,1024,0,0,0,0,349.7,-0.2,0,62,3.768,3.765,0,0,0,0,3.862,73.04,627.16883076494,4.265092,6,P-GPS,
682100,2024-02-04 17:25:58,40.4290098852377,-86.9293231006966,4.265092,,,627.16883076494,3.937008,0,6.8235894572,3.8973754528,32,5,7.541,627.16883076494,4.265092,1.1408394,6.836614392,0,0,0,352.6, 0.7, 8.5,0,0,1024,1024,1024,1024,0,0,0,0,349.7,-0.2,0,62,3.768,3.765,0,0,0,0,3.862,73.04,627.16883076494,4.265092,6,P-GPS,
682200,2024-02-04 17:25:58,40.4290097964582,-86.9293230749527,4.265092,,,627.16883076494,3.937008,0.223694,6.8077758084,3.9305447452,32,5,7.541,627.16883076494,4.265092,1.1408394,6.836614392,-0.223694,0,0,352.3, -2.4, 7.9,0,0,1024,1024,1024,1024,0,0,0,0,349.7,-0.2,0,62,3.768,3.765,0,0,0,0,3.862,73.04,627.16883076494,4.265092,6,P-GPS,
682300,2024-02-04 17:25:58,40.4290097662083,-86.9293230442289,4.265092,,,627.16883076494,3.937008,0,6.7965553356,3.9444883152,32,5,7.541,627.16883076494,4.265092,1.1408394,6.836614392,0,0,0,352.4, -2, 7.8,0,0,1024,1024,1024,1024,0,0,0,0,349.7,-0.2,0,62,3.768,3.765,0,0,0,0,3.862,73.04,627.16883076494,4.265092,6,P-GPS,
682400,2024-02-04 17:25:59,40.4290097193644,-86.9293229969221,3.937008,,,626.84074676494,3.937008,0,6.7792653088,3.966043434,32,5,7.541,627.16883076494,4.265092,1.1408394,6.836614392,0,0,0,352.4, -1.2, 7.5,0,0,1024,1024,1024,1024,0,0,0,0,349.7,-0.2,0,62,3.767,3.763,0,0,0,0,3.862,73.04,626.84074676494,3.937008,6,P-GPS,
682500,2024-02-04 17:25:59,40.4290096828743,-86.9293229481916,3.937008,,,626.84074676494,3.937008,0,6.76263145,3.9850394976,32,5,7.541,627.16883076494,4.265092,1.1408394,6.836614392,0,0,0,352.3, -1.9, 7.2,0,0,1024,1024,1024,1024,0,0,0,0,349.7,-0.2,0,62,3.767,3.763,0,0,0,0,3.862,73.04,626.84074676494,3.937008,6,P-GPS,
