UpdateTime,Position_lat_,Position_lon_,Position_altMSL_,Speed,UUID,Range,AZ,EL,RadialVelocity
570400,40.42929094440091,-86.92970298179789,678.1384337643644,4.682433199758014,af457937-c47a-11ee-a28b-cc153123845c,2918.1985667100926,277.2243646959288,-2.5816566109097265,4.792471510461471
570400,40.42926425888534,-86.9296656072645,675.8534804082325,4.244661538835283,b04e0ab7-c47a-11ee-bd93-cc153123845c,1538.0333181808353,5.50482359654287,-4.761139003291254,4.34441209190008
570400,40.429168615526315,-86.92953165347623,667.6639960040525,2.6756473705167307,aff48f43-c47a-11ee-aa05-cc153123845c,2006.8199897019606,298.96980137570915,1.9785342130416694,2.7385256788533914
570400,40.429184995297916,-86.92955459424788,669.0665176791842,2.944354931463241,b0a8b88b-c47a-11ee-bac6-cc153123845c,2552.80284105153,272.2578949723812,-3.9529541840695974,3.0135479335036424
571400,40.42922687378271,-86.92965446483515,675.4578544912073,4.160250655960718,b04e0ab7-c47a-11ee-bd93-cc153123845c,1533.9443630173178,5.565791386400727,-4.75903126041655,4.333878394332568
571400,40.42914504960695,-86.92952462978035,667.4146108799591,2.6224384739439546,aff48f43-c47a-11ee-aa05-cc153123845c,2008.8463465431596,299.01484812949843,1.9836547857773685,2.73188570030073
571400,40.429159062721126,-86.92954686518245,668.7920875251779,2.8858024186216427,b0a8b88b-c47a-11ee-bac6-cc153123845c,2551.984537129502,272.20896539197236,-3.9480476933134296,3.0062411227925967
571400,40.42924970359899,-86.92969069019806,677.7020051088369,4.589316630444645,af457937-c47a-11ee-a28b-cc153123845c,2919.9596078158797,277.2903539088219,-2.5715262343660465,4.780851423533013
571400,40.42921474415453,-86.92963521806728,674.2655228461714,3.9322851463527413,af9c1cae-c47a-11ee-b3d9-cc153123845c,3423.301752435601,333.1744148698504,-0.1121850919753105,4.096398751977839
572400,40.429133632825945,-86.92954238361123,668.2432272171652,2.7686973929384457,b0aa658f-c47a-11ee-b076-cc153123845c,2551.427888054372,272.16073339928545,-3.936555767482988,2.8678298379279106
572400,40.42919021335945,-86.92964800408114,674.6666026571572,3.991428890211587,b04fc6c6-c47a-11ee-95dc-cc153123845c,1529.873963073274,5.607379706248554,-4.74198667087431,4.134340941293729
572400,40.42912194049349,-86.92952055720605,666.9158406317727,2.516020680798403,aff62a18-c47a-11ee-936f-cc153123845c,2010.650734290819,299.06252677750484,1.9960955077507756,2.6061060999999586
572400,40.42920926221599,-86.92968356311647,676.8291477977822,4.403083491817906,af46eb6c-c47a-11ee-9341-cc153123845c,2921.2612648209947,277.3560553938393,-2.553242842289153,4.560734742941281
572400,40.42918009257947,-86.92962911133739,673.5176285264863,3.772714154906543,af9d925c-c47a-11ee-bae9-cc153123845c,3419.5247086836735,333.15628085783686,-0.09977765626724584,3.907795176798857
573400,40.429156227385185,-86.92964887672471,674.2709767401323,3.629667963606307,b04fc6c6-c47a-11ee-95dc-cc153123845c,1526.085313643104,5.617618163515754,-4.738881547689532,3.7751592324367085
573400,40.42914796890404,-86.9296299361635,673.1436813666437,3.430776316093261,af9d925c-c47a-11ee-bae9-cc153123845c,3416.22284611961,333.1291274475576,-0.0936023647015812,3.5682952257547926
573400,40.42917177111033,-86.92968452575982,676.3927191422548,4.004012480474893,af46eb6c-c47a-11ee-9341-cc153123845c,2921.8578943276016,277.418559002505,-2.544154575475712,4.16450895307605
573400,40.42911005809095,-86.9295429889298,667.9687970631588,2.5177580521887375,b0aa658f-c47a-11ee-b076-cc153123845c,2551.3332433842243,272.1156685188803,-3.930524545379454,2.6186796058403936
573400,40.42910051723469,-86.92952110728206,666.6664555076794,2.2879825526293636,aff62a18-c47a-11ee-936f-cc153123845c,2012.021235152583,299.1121692771749,2.001841298500361,2.3796938048396226
574400,40.42913788271043,-86.9296941253057,676.3927191422548,3.658150937310949,af46eb6c-c47a-11ee-9341-cc153123845c,2921.690408048942,277.4769471043552,-2.5443005154018246,3.9128296271532172
574400,40.42908115264277,-86.92952659267792,666.6664555076794,2.090349508216196,aff62a18-c47a-11ee-936f-cc153123845c,2012.912189813236,299.16335332988575,2.0009548835584083,2.2358786010374443
574400,40.42908874876883,-86.92954902520816,667.9687970631588,2.300277290205657,b0aa658f-c47a-11ee-b076-cc153123845c,2551.731197957225,272.07455371127867,-3.929910598286305,2.460421453417924
574400,40.42911893215145,-86.92963816138626,673.1436813666437,3.1344301891217503,af9d925c-c47a-11ee-bae9-cc153123845c,3413.4688401620424,333.09265015562715,-0.09367788368584856,3.35264768233888
574400,40.42912550729126,-86.92965757878653,674.2709767401323,3.316141827215065,b04fc6c6-c47a-11ee-95dc-cc153123845c,1522.6402259391814,5.593962385388356,-4.749628222453752,3.54701000063469
575400,40.42906429602752,-86.92953623504751,666.6664555076794,2.03714061164342,aff62a18-c47a-11ee-936f-cc153123845c,2013.3562928275587,299.2140975342327,2.000513336564065,2.1595167453556066
575400,40.429093656051194,-86.9296526198939,673.1436813666437,3.054644693398651,af9d925c-c47a-11ee-bae9-cc153123845c,3411.2966447312588,333.0492507543764,-0.09373753456749051,3.23814486010154
575400,40.429098765865156,-86.92967287549408,674.2709767401323,3.2317309443404993,b04fc6c6-c47a-11ee-95dc-cc153123845c,1519.5930651427182,5.541056567194504,-4.759174346971336,3.425869129482849
575400,40.42910838331684,-86.92971099963376,676.3927191422548,3.5650343679975793,af46eb6c-c47a-11ee-9341-cc153123845c,2920.8372200526596,277.5296580148964,-2.545044204664419,3.7791949308901693
575400,40.42907019929224,-86.92955963593316,667.9687970631588,2.2417247773640585,b0aa658f-c47a-11ee-b076-cc153123845c,2552.5323890028003,272.0384115925451,-3.9286751374600666,2.376390797130561
576400,40.42904856408282,-86.92954805905494,666.6664555076794,1.983931715070644,aff62a18-c47a-11ee-936f-cc153123845c,2013.5793658304372,299.26506569865285,2.0002916209824213,2.1899316870741288
576400,40.429070066368126,-86.92967034971645,673.1436813666437,2.9748591976755523,af9d925c-c47a-11ee-bae9-cc153123845c,3409.4010605914464,333.0019727611067,-0.09378965150513963,3.2837513469450204
576400,40.429080852117856,-86.92973169186904,676.3927191422548,3.47191779868421,af46eb6c-c47a-11ee-9341-cc153123845c,2919.6318074784367,277.57998143544523,-2.5460956553363014,3.8324216420834305
