time(millisecond),datetime(utc),latitude,longitude,height_above_takeoff(feet),height_above_ground_at_drone_location(feet),ground_elevation_at_drone_location(feet),altitude_above_seaLevel(feet),height_sonar(feet),speed(mph),distance(feet),mileage(feet),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet), xSpeed(mph), ySpeed(mph), zSpeed(mph), compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator(percent),rc_aileron(percent),rc_throttle(percent),rc_rudder(percent),gimbal_heading(degrees),gimbal_pitch(degrees),gimbal_roll(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),altitude(feet),ascent(feet),flycStateRaw,flycState,message
0,2024-02-04 17:09:05,40.4290080390871,-86.92927639075,0,Available with any HD 360 subscription,Available with any HD 360 subscription,622.85853305483,0.328084,0,0,0,25,5,0,622.85853305483,0,0,0,0,0,0,356.5, -9.1, -1.5,0,0,1024,1024,1024,1024,0,0,0,0,0.2,0,0,99,4.077,4.08,0,0,0,0,0,70.34,622.85853305483,0,41,Motors_Started,"Gimbal stuck Gimbal stuck. Check whether gimbal cover is removed and make sure gimbal can rotate freely on all three axes (Code: 40028). Remote ID functionality normal (Code: 30331)"
100,2024-02-04 17:09:05,40.4290080446889,-86.9292763866883,0,,,622.85853305483,0.328084,0,0.0023344652978,0.0023344652978,25,5,0,622.85853305483,0,0,0.0023344652978,0,0,0,356.5, -9, -1.5,0,0,1024,1024,1024,1024,0,0,0,0,0.2,0,0,99,4.077,4.08,0,0,0,0,0,70.34,622.85853305483,0,41,Motors_Started,
200,2024-02-04 17:09:05,40.4290079712884,-86.9292763325928,0,,,622.85853305483,0.328084,0,0.0295426190556,0.033041011556,25,5,0,622.85853305483,0,0,0.0295426190556,0,0,0,356.6, -9.1, -1.6,0,0,1024,1024,1024,1024,0,0,0,0,0.2,0,0,99,4.077,4.08,0,0,0,0,0,70.34,622.85853305483,0,41,Motors_Started,"Aircraft in Warning Zone (Class D Airspace). Fly with caution"
300,2024-02-04 17:09:05,40.4290079618272,-86.9292763313355,0,,,622.85853305483,0.328084,0,0.0326628291292,0.036510499856,25,5,0,622.85853305483,0,0,0.0326628291292,0,0,0,356.8, -9.1, -1.5,0,0,1024,1024,1024,1024,0,0,0,0,0.2,0,0,99,4.077,4.08,0,0,0,0,0,70.34,622.85853305483,0,41,Motors_Started,
400,2024-02-04 17:09:05,40.4290079905432,-86.9292763296505,0,,,622.85853305483,0.328084,0,0.024528216008,0.046998033,25,5,0,622.85853305483,0,0,0.0326628291292,0,0,0,356.8, -9, -1.5,0,0,1024,1024,1024,1024,0,0,0,0,0.2,0,0,99,4.077,4.08,0,0,0,0,0,70.34,622.85853305483,0,41,Motors_Started,
500,2024-02-04 17:09:05,40.4290080314138,-86.9292763275611,0,,,622.85853305483,0.328084,0,0.017771161986,0.06192093374,25,5,0,622.85853305483,0,0,0.0326628291292,0,0,0,356.9, -9.1, -1.5,0,0,1024,1024,1024,1024,0,0,0,0,0.2,0,0,99,4.077,4.08,0,0,0,0,0,70.34,622.85853305483,0,41,Motors_Started,
600,2024-02-04 17:09:06,40.4290080824167,-86.9292764203031,0,,,622.85853305483,0.328084,0,0.0178124677616,0.093696525308,25,5,0,622.85853305483,0,0,0.0326628291292,0,0,0,356.9, -9.1, -1.5,0,0,1024,1024,1024,1024,0,0,0,0,0.2,0,0,99,4.077,4.08,0,0,0,0,0,70.34,622.85853305483,0,41,Motors_Started,"Setting new Return-To-Home altitude to 100m (328 ft). Data Recorder File Index is 3. Setting new Maximum Flight Altitude to 120m (394 ft)"
700,2024-02-04 17:09:06,40.4290080923535,-86.9292764697454,0,,,622.85853305483,0.328084,0,0.0293089576308,0.1078986255,25,5,0,622.85853305483,0,0,0.0326628291292,0,0,0,356.9, -9.1, -1.6,0,0,1024,1024,1024,1024,0,0,0,0,0.2,0,0,99,4.077,4.08,0,0,0,0,0,70.34,622.85853305483,0,41,Motors_Started,
800,2024-02-04 17:09:06,40.4290081256519,-86.9292764941292,0,,,622.85853305483,0.328084,0,0.042682744148,0.121807418596,25,5,0,622.85853305483,0,0,0.042682744148,0,0,0,356.9, -9.1, -1.5,0,0,1024,1024,1024,1024,0,0,0,0,0.2,0,0,99,4.077,4.08,0,0,0,0,0,70.34,622.85853305483,0,41,Motors_Started,
900,2024-02-04 17:09:06,40.4290081718671,-86.9292765094296,0,,,622.85853305483,0.328084,0,0.05859416198,0.13919619868,25,5,8.271,622.85853305483,0,0,0.05859416198,0,0,0,356.9, -9.1, -1.5,0,0,1024,1024,1024,1024,0,0,0,0,0.3,0,0,99,4.077,4.08,0,0,0,0,0.691,70.34,622.85853305483,0,41,Motors_Started,
1000,2024-02-04 17:09:06,40.4290081905356,-86.9292765139063,0,,,622.85853305483,0.328084,0,0.064985566384,0.146120083416,25,5,8.271,622.85853305483,0,0,0.064985566384,0,0,0,357.1, -9.1, -1.6,0,0,1024,1024,1024,1024,0,0,0,0,0.3,0,0,99,4.077,4.08,0,0,0,0,0.691,70.34,622.85853305483,0,41,Motors_Started,
1100,2024-02-04 17:09:06,40.4290082159687,-86.9292764765879,0,,,622.85853305483,0.328084,0,0.06879757438,0.1600311731,25,5,8.271,622.85853305483,0,0,0.06879757438,0,0,0,357.3, -9.1, -1.6,0,0,1024,1024,1024,1024,0,0,0,0,0.3,0,0,99,4.077,4.08,0,0,0,0,0.691,70.34,622.85853305483,0,11,AutoTakeoff,
1200,2024-02-04 17:09:06,40.4290082136595,-86.9292764756119,0,,,622.85853305483,0.328084,0,0.067913388,0.160916343732,25,5,8.271,622.85853305483,0,0,0.06879757438,0,0,0,357.2, -9, -1.6,0,0,1024,1024,1024,1024,0,0,0,0,0.3,0,0,99,4.077,4.08,0,0,0,0,0.691,70.34,622.85853305483,0,11,AutoTakeoff,
1300,2024-02-04 17:09:06,40.4290082105101,-86.9292764809179,0,,,622.85853305483,0.328084,0,0.067370737064,0.162784782112,25,5,8.271,622.85853305483,0,0,0.06879757438,0,0,0,356.7, -8.9, -1.6,0,0,1024,1024,1024,1024,0,0,0,0,0.3,0,0,99,4.077,4.08,0,0,0,0,0.691,70.34,622.85853305483,0,11,AutoTakeoff,
1400,2024-02-04 17:09:06,40.4290082647764,-86.9292765237431,0,,,622.85853305483,0.328084,0,0.090247050132,0.185881567628,25,5,8.271,622.85853305483,0,0,0.090247050132,0,0,0,355.8, -8.2, -2,0,0,1024,1024,1024,1024,0,0,0,0,0.3,0,0,99,4.077,4.08,0,0,0,0,0.691,70.34,622.85853305483,0,11,AutoTakeoff,
1500,2024-02-04 17:09:06,40.4290083802624,-86.9292766103568,0,,,622.85853305483,0.328084,0,0.138616474252,0.2343996138,25,5,8.271,622.85853305483,0,0,0.138616474252,0,-0.223694,0,355.1, -2.3, -2.3,0,0,1024,1024,1024,1024,0,0,0,0,0.3,0,0,99,4.077,4.08,0,0,0,0,0.691,70.34,622.85853305483,0,11,AutoTakeoff,
1600,2024-02-04 17:09:07,40.4290084792555,-86.9292768575145,0,,,622.85853305483,0.328084,0.447388,0.206386817628,0.311964248828,25,5,8.271,622.85853305483,0,0.447388,0.206386817628,0,-0.447388,0,355, 1.6, -1.3,0,0,1024,1024,1024,1024,0,0,0,0,0.3,0,0,99,4.077,4.08,0,0,0,0,0.691,70.34,622.85853305483,0,11,AutoTakeoff,
1700,2024-02-04 17:09:07,40.4290085527244,-86.9292772477641,0,,,622.85853305483,0.328084,0.671082,0.3029363614,0.42361221828,25,5,8.271,622.85853305483,0,0.671082,0.3029363614,0,-0.671082,-0.447388,355.1, 0.1, 0.6,0,0,1024,1024,1024,1024,0,0,0,0,0.2,0,0,99,4.077,4.08,0,0,0,0,0.691,70.34,622.85853305483,0,11,AutoTakeoff,
1800,2024-02-04 17:09:07,40.4290086260434,-86.9292776944758,0.328084,,,623.18661705483,0.656168,0.894776,0.4206693048,0.55052823284,25,5,8.271,623.18661705483,0.328084,0.894776,0.4206693048,0,-0.894776,-0.894776,355.2, 0.6, 2,0,0,1024,1024,1024,1024,0,0,0,0,0.2,0,0,99,4.077,4.08,0,0,0,0,0.691,70.34,623.18661705483,0.328084,11,AutoTakeoff,
1900,2024-02-04 17:09:07,40.4290087104261,-86.9292782059017,0.328084,,,623.18661705483,0.656168,0.894776,0.56047245888,0.69586288316,25,5,8.271,623.18661705483,0.328084,0.894776,0.56047245888,0,-0.894776,-1.342164,355.2, -0.8, 4,0,0,1024,1024,1024,1024,0,0,0,0,0.2,0,0,99,4.077,4.08,0,0,0,0,0.691,70.34,623.18661705483,0.328084,11,AutoTakeoff,
2000,2024-02-04 17:09:07,40.4290087202684,-86.9292787284609,0.656168,,,623.51470105483,0.984252,0.894776,0.69518703012,0.84103677232,25,5,8.271,623.51470105483,0.656168,0.894776,0.69518703012,0,-0.894776,-1.789552,355, -0.7, 7,0,0,1024,1024,1024,1024,0,0,0,0,0.1,0,0,99,4.077,4.08,0,0,0,0,0.691,70.34,623.51470105483,0.656168,11,AutoTakeoff,
2100,2024-02-04 17:09:07,40.4290087154255,-86.9292792684016,0.984252,,,623.84278505483,1.312336,0.894776,0.83643047296,0.99100396872,25,5,8.271,623.84278505483,0.984252,0.894776,0.83643047296,0,-0.894776,-2.013246,355.1, -0.1, 8.3,0,0,1024,1024,1024,1024,0,0,0,0,0.1,0,0,99,4.077,4.08,0,0,0,0,0.691,70.34,623.84278505483,0.984252,11,AutoTakeoff,
2200,2024-02-04 17:09:07,40.4290087408846,-86.9292797597958,0.984252,,,623.84278505483,1.64042,0.671082,0.9700787712,1.12779203084,25,5,8.271,623.84278505483,0.984252,0.894776,0.9700787712,0,-0.671082,-2.23694,355.2, 0, 8.6,0,0,1024,1024,1024,1024,0,0,0,0,0.1,0,0,99,4.077,4.08,0,0,0,0,0.691,70.34,623.84278505483,0.984252,11,AutoTakeoff,
2300,2024-02-04 17:09:07,40.4290088411153,-86.9292802927259,1.312336,,,624.17086905483,1.968504,0.671082,1.12249675508,1.28025266564,25,5,8.175,624.17086905483,1.312336,0.894776,1.12249675508,0,-0.671082,-2.23694,355.1, -0.6, 7.3,0,0,1024,1024,1024,1024,0,0,0,0,0.1,0,0,99,3.99,3.993,0,0,0,0,2.396,70.16,624.17086905483,1.312336,11,AutoTakeoff,
2400,2024-02-04 17:09:07,40.4290088963782,-86.9292807551981,1.64042,,,624.49895305483,2.296588,0.671082,1.25183074872,1.41026579316,25,5,8.175,624.49895305483,1.64042,0.894776,1.25183074872,0,-0.671082,-2.23694,354.9, -1, 7.4,0,0,1024,1024,1024,1024,0,0,0,0,0.1,0,0,99,3.99,3.993,0,0,0,0,2.396,70.16,624.49895305483,1.64042,11,AutoTakeoff,
2500,2024-02-04 17:09:08,40.4290089800118,-86.9292812380309,1.968504,,,624.82703705483,2.624672,0.671082,1.3893045064,1.54778876344,25,5,8.175,624.82703705483,1.968504,0.894776,1.3893045064,0,-0.671082,-2.23694,355, 0.2, 7.4,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,99,3.99,3.993,0,0,0,0,2.396,70.16,624.82703705483,1.968504,11,AutoTakeoff,
2600,2024-02-04 17:09:08,40.4290090662412,-86.9292816722701,2.296588,,,625.15512105483,2.952756,0.671082,1.51393705632,1.6724245942,25,5,8.175,625.15512105483,2.296588,0.894776,1.51393705632,0,-0.671082,-2.23694,355.2, 1.1, 7.8,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,99,3.99,3.993,0,0,0,0,2.396,70.16,625.15512105483,2.296588,6,P-GPS,
2700,2024-02-04 17:09:08,40.4290091417749,-86.9292821255086,2.296588,,,625.15512105483,3.28084,0.671082,1.64272314968,1.80128286604,25,5,8.175,625.15512105483,2.296588,0.894776,1.64272314968,0,-0.671082,-1.789552,355.4, 1.7, 8.4,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,99,3.99,3.993,0,0,0,0,2.396,70.16,625.15512105483,2.296588,6,P-GPS,"Gimbal stuck. Check whether gimbal cover is removed and make sure gimbal can rotate freely on all three axes (Code: 40028)"
2800,2024-02-04 17:09:08,40.4290093490432,-86.9292826227023,2.624672,,,625.48320505483,3.608924,0.671082,1.79555780024,1.95871725428,25,5,8.175,625.48320505483,2.624672,0.894776,1.79555780024,0,-0.671082,-1.11847,355.5, 1.1, 8.1,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,99,3.99,3.993,0,0,0,0,2.396,70.16,625.48320505483,2.624672,6,P-GPS,
2900,2024-02-04 17:09:08,40.4290094423922,-86.9292830228053,2.624672,,,625.48320505483,3.608924,0.671082,1.91173562548,2.07494101128,25,5,8.175,625.48320505483,2.624672,0.894776,1.91173562548,0,-0.671082,-0.671082,355.6, 0.1, 8.5,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,99,3.99,3.993,0,0,0,0,2.396,70.16,625.48320505483,2.624672,6,P-GPS,
3000,2024-02-04 17:09:08,40.4290095593307,-86.9292833912479,2.624672,,,625.48320505483,3.937008,0.671082,2.02179796496,2.18580387572,25,5,8.175,625.48320505483,2.624672,0.894776,2.02179796496,0,-0.671082,-0.223694,355.9, -0.5, 8,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,99,3.99,3.993,0,0,0,0,2.396,70.16,625.48320505483,2.624672,6,P-GPS,
3100,2024-02-04 17:09:08,40.4290096842812,-86.9292837768784,2.624672,,,625.48320505483,3.937008,0.671082,2.13734586892,2.30220479808,25,5,8.175,625.48320505483,2.624672,0.894776,2.13734586892,0,-0.671082,-0.223694,355.9, -0.9, 8.1,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,99,3.99,3.993,0,0,0,0,2.396,70.16,625.48320505483,2.624672,6,P-GPS,
3200,2024-02-04 17:09:08,40.4290098079778,-86.9292841139754,2.624672,,,625.48320505483,3.937008,0.671082,2.23993773572,2.4061352476,25,5,8.175,625.48320505483,2.624672,0.894776,2.23993773572,0,-0.671082,0,355.9, -1.1, 8.1,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,99,3.99,3.993,0,0,0,0,2.396,70.16,625.48320505483,2.624672,6,P-GPS,
3300,2024-02-04 17:09:08,40.4290097514513,-86.9292845569472,2.624672,,,625.48320505483,3.937008,0.671082,2.35245086268,2.53087606524,25,5,8.175,625.48320505483,2.624672,0.894776,2.35245086268,0,-0.671082,0,355.8, -0.8, 8.4,0,0,1024,1024,1024,1024,0,0,0,0,0.1,0,0,99,3.99,3.993,0,0,0,0,2.396,70.16,625.48320505483,2.624672,6,P-GPS,
3400,2024-02-04 17:09:08,40.429009667632,-86.92928497794,2.624672,,,625.48320505483,3.937008,0.671082,2.45779863508,2.65173236832,25,5,8.175,625.48320505483,2.624672,0.894776,2.45779863508,0,-0.671082,0,355.6, -0.6, 7.6,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,99,3.99,3.993,0,0,0,0,2.396,70.16,625.48320505483,2.624672,6,P-GPS,
3500,2024-02-04 17:09:08,40.4290095578065,-86.9292854258397,2.624672,,,625.48320505483,3.937008,0.7158208,2.56974089588,2.78241806804,25,5,8.175,625.48320505483,2.624672,0.894776,2.56974089588,-0.223694,-0.671082,0,355.4, -1.2, 7.8,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,99,4.02,4.025,0,0,0,0,2.396,70.16,625.48320505483,2.624672,6,P-GPS,
3600,2024-02-04 17:09:09,40.4290095228536,-86.9292858728194,2.624672,,,625.48320505483,3.937008,0.7158208,2.68849418052,2.90721137912,25,5,8.175,625.48320505483,2.624672,0.894776,2.68849418052,-0.223694,-0.671082,0,355.4, -1.7, 9.6,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,99,4.02,4.025,0,0,0,0,2.396,70.16,625.48320505483,2.624672,6,P-GPS,
3700,2024-02-04 17:09:09,40.4290095372588,-86.9292862954469,2.624672,,,625.48320505483,3.937008,0.7158208,2.80458342308,3.0247048212,25,5,8.175,625.48320505483,2.624672,0.894776,2.80458342308,-0.223694,-0.671082,0,355.2, -2.5, 8.6,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,99,4.02,4.025,0,0,0,0,2.396,70.16,625.48320505483,2.624672,6,P-GPS,
3800,2024-02-04 17:09:09,40.4290095063672,-86.9292867247449,2.624672,,,625.48320505483,3.937008,0.7158208,2.91953093332,3.14446204288,25,5,8.175,625.48320505483,2.624672,0.894776,2.91953093332,-0.223694,-0.671082,0,355.3, -1.8, 9.2,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,99,4.02,4.025,0,0,0,0,2.396,70.16,625.48320505483,2.624672,6,P-GPS,
3900,2024-02-04 17:09:09,40.4290094572273,-86.929287182831,2.624672,,,625.48320505483,3.937008,0.7158208,3.041584743,3.27294301812,25,5,8.175,625.48320505483,2.624672,0.894776,3.041584743,-0.223694,-0.671082,0,355.3, -1.7, 10,0,0,1037,1024,1024,1024,2,0,0,0,0,0,0,99,4.02,4.025,0,0,0,0,2.396,70.16,625.48320505483,2.624672,6,P-GPS,
4000,2024-02-04 17:09:09,40.4290093075603,-86.9292877492756,2.624672,,,625.48320505483,3.937008,0.7158208,3.1883367162,3.439468614,25,5,8.175,625.48320505483,2.624672,0.894776,3.1883367162,-0.223694,-0.671082,0,355.3, -1.4, 10.3,0,0,1295,1024,1024,1024,41,0,0,0,0,0,0,99,4.02,4.025,0,0,0,0,2.396,70.16,625.48320505483,2.624672,6,P-GPS,
4100,2024-02-04 17:09:09,40.4290092523918,-86.9292882129438,2.624672,,,625.48320505483,3.937008,0.7158208,3.3130578488,3.5698163872,25,5,8.175,625.48320505483,2.624672,0.894776,3.3130578488,-0.223694,-0.671082,0,355.2, -1.4, 10.2,0,0,1684,1024,1024,1024,100,0,0,0,0,0,0,99,4.02,4.025,0,0,0,0,2.396,70.16,625.48320505483,2.624672,6,P-GPS,
4200,2024-02-04 17:09:09,40.4290092150321,-86.9292886189105,2.624672,,,625.48320505483,3.937008,0.671082,3.4230972224,3.6833662596,25,5,8.175,625.48320505483,2.624672,0.894776,3.4230972224,0,-0.671082,0,355.1, -2.8, 9.6,0,0,1684,1024,1024,1024,100,0,0,0,0,0,0,99,4.02,4.025,0,0,0,0,2.396,70.16,625.48320505483,2.624672,6,P-GPS,
4300,2024-02-04 17:09:09,40.4290092096582,-86.9292890181944,2.624672,,,625.48320505483,3.937008,0.671082,3.5329069372,3.79429146,25,5,8.175,625.48320505483,2.624672,0.894776,3.5329069372,0,-0.671082,0,354.6, -9.4, 8.9,0,0,1684,1024,1024,1024,100,0,0,0,0,0,0,99,4.02,4.025,0,0,0,0,2.396,70.16,625.48320505483,2.624672,6,P-GPS,
4400,2024-02-04 17:09:09,40.4290093462716,-86.9292893834225,2.624672,,,625.48320505483,3.608924,0.7158208,3.6397967044,3.907316398,25,5,8.175,625.48320505483,2.624672,0.894776,3.6397967044,0.223694,-0.671082,0,353.8, -20.6, 8,0,0,1684,1024,1024,1024,100,0,0,0,0,0,0,99,4.02,4.025,0,0,0,0,2.396,70.16,625.48320505483,2.624672,6,P-GPS,
4500,2024-02-04 17:09:10,40.4290098032912,-86.9292898274761,2.624672,,,625.48320505483,3.608924,1.2974252,3.7868439532,4.1146982944,25,5,8.175,625.48320505483,2.624672,1.2974252,3.7868439532,1.11847,-0.671082,0,353.6, -23.3, 7.4,0,0,1684,1024,1024,1024,100,0,0,0,0,0,0,99,4.02,4.025,0,0,0,0,2.396,70.16,625.48320505483,2.624672,6,P-GPS,
4600,2024-02-04 17:09:10,40.4290104818768,-86.9292902454511,2.296588,,,625.15512105483,3.608924,1.9908766,3.9497048508,4.3881235,25,5,8.175,625.48320505483,2.624672,1.9908766,3.9497048508,1.789552,-0.894776,0,353.6, -23.2, 8.3,0,0,1684,1024,1024,1024,100,0,0,0,0,0,0,99,4.02,4.025,0,0,0,0,2.396,70.16,625.15512105483,2.296588,6,P-GPS,
4700,2024-02-04 17:09:10,40.4290115021328,-86.9292907191333,2.296588,,,625.15512105483,3.608924,2.8185444,4.1751641756,4.7829397856,25,5,8.175,625.48320505483,2.624672,2.8185444,4.1751641756,2.684328,-0.894776,0,353.5, -22.9, 9.2,0,0,1684,1024,1024,1024,100,0,0,0,0,0,0,99,4.02,4.025,0,0,0,0,2.396,70.16,625.15512105483,2.296588,6,P-GPS,
4800,2024-02-04 17:09:10,40.4290127722019,-86.9292912131518,1.968504,,,624.82703705483,3.608924,3.467257,4.4641077544,5.2662075176,25,5,8.175,625.48320505483,2.624672,3.467257,4.4641077544,3.35541,-0.894776,0,353.7, -22.1, 9.5,0,0,1684,1024,1024,1024,100,0,0,0,0,0,0,99,4.02,4.025,0,0,0,0,2.396,70.16,624.82703705483,1.968504,6,P-GPS,
4900,2024-02-04 17:09:10,40.4290143736821,-86.9292917071514,1.968504,,,624.82703705483,3.608924,3.467257,4.8410762704,5.8664043872,25,5,8.175,625.48320505483,2.624672,3.467257,4.8410762704,4.026492,-0.894776,0,353.7, -22.4, 8.9,0,0,1684,1024,1024,1024,100,0,0,0,0,0,0,99,4.02,4.025,0,0,0,0,2.396,70.16,624.82703705483,1.968504,6,P-GPS,
5000,2024-02-04 17:09:10,40.4290162039327,-86.9292922218001,1.968504,,,624.82703705483,3.608924,5.0107456,5.31085975,6.5492784248,25,5,8.042,625.48320505483,2.624672,5.0107456,5.31085975,4.921268,-0.894776,0,353.6, -22.9, 8.1,0,0,1684,1024,1024,1024,100,0,0,0,0,0,0,99,4.005,4.007,0,0,0,0,4.22,70.34,624.82703705483,1.968504,6,P-GPS,"Home Point updated. RTH altitude adjusted to 100 m (Code: 120852)"
5100,2024-02-04 17:09:10,40.4290184224173,-86.9292927914719,1.64042,,,624.49895305483,3.608924,5.6594582,5.9244424468,7.374015984,25,5,8.042,625.48320505483,2.624672,5.6594582,5.9244424468,5.59235,-0.894776,0,353.5, -23.4, 8.2,0,0,1684,1024,1024,1024,100,0,0,0,0,0,0,99,4.005,4.007,0,0,0,0,4.22,70.34,624.49895305483,1.64042,6,P-GPS,
5200,2024-02-04 17:09:10,40.4290208451869,-86.9292932340723,1.64042,,,624.49895305483,3.608924,6.3529096,6.611548768,8.2664700808,25,5,8.042,625.48320505483,2.624672,6.3529096,6.611548768,6.263432,-1.11847,0,353.7, -22.8, 8.5,0,0,1684,1024,1024,1024,100,0,0,0,0,0,0,99,4.005,4.007,0,0,0,0,4.22,70.34,624.49895305483,1.64042,6,P-GPS,
5300,2024-02-04 17:09:10,40.4290237809523,-86.9292934516769,1.64042,,,624.49895305483,3.608924,7.0239916,7.4456695296,9.3393047608,25,5,8.042,625.48320505483,2.624672,7.0239916,7.4456695296,6.934514,-1.11847,0,353.4, -23, 9.9,0,0,1684,1024,1024,1024,100,0,0,0,0,0,0,99,4.005,4.007,0,0,0,0,4.22,70.34,624.49895305483,1.64042,6,P-GPS,
5400,2024-02-04 17:09:10,40.4290267047812,-86.9292937695293,1.312336,,,624.17086905483,3.608924,7.605596,8.347113128,10.4097116192,25,5,8.042,625.48320505483,2.624672,7.605596,8.347113128,7.605596,0,0,1.2, -23.3, 8.2,0,0,1684,1024,1024,1024,100,0,0,0,0,0,0,99,4.005,4.007,0,0,0,0,4.22,70.34,624.17086905483,1.312336,6,P-GPS,
5500,2024-02-04 17:09:10,40.4290300309334,-86.9292940691682,1.312336,,,624.17086905483,3.608924,8.276678,9.4066932144,11.6260830492,25,5,8.042,625.48320505483,2.624672,8.276678,9.4066932144,8.276678,0,0,1.2, -22.9, 8,0,0,1123,1024,1024,1024,15,0,0,0,0,0,0,99,4.005,4.007,0,0,0,0,4.22,70.34,624.17086905483,1.312336,6,P-GPS,
5600,2024-02-04 17:09:11,40.4290334886932,-86.9292942706119,1.312336,,,624.17086905483,3.608924,8.94776,10.529691938,12.8888783652,25,5,8.042,625.48320505483,2.624672,8.94776,10.529691938,8.94776,0,0,1.4, -18.7, 8.8,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,99,4.005,4.007,0,0,0,0,4.22,70.34,624.17086905483,1.312336,6,P-GPS,
5700,2024-02-04 17:09:11,40.4290373286684,-86.9292925193753,1.312336,,,624.17086905483,3.608924,9.171454,11.58710667,14.3719164704,25,5,8.042,625.48320505483,2.624672,9.171454,11.58710667,9.171454,0,0,1.6, -1.7, 8.3,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,99,4.005,4.007,0,0,0,0,4.22,70.34,624.17086905483,1.312336,6,P-GPS,
5800,2024-02-04 17:09:11,40.4290409010641,-86.9292924457971,1.312336,,,624.17086905483,3.608924,8.724066,12.7919623516,15.6754598192,25,5,8.042,625.48320505483,2.624672,9.171454,12.7919623516,8.724066,0,-0.447388,3, 15.4, 5.2,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,99,4.005,4.007,0,0,0,0,4.22,70.34,624.17086905483,1.312336,6,P-GPS,
5900,2024-02-04 17:09:11,40.4290443658002,-86.9292924330771,1.312336,,,624.17086905483,3.608924,7.82929,13.982611996,16.9396002796,25,5,8.042,625.48320505483,2.624672,9.171454,13.982611996,7.82929,-0.223694,-0.447388,3.7, 22.3, 3.4,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,99,4.005,4.007,0,0,0,0,4.22,70.34,624.17086905483,1.312336,6,P-GPS,
6000,2024-02-04 17:09:11,40.4290472810993,-86.9292925768102,1.312336,,,624.17086905483,3.608924,6.7331894,15.00656216,18.0039703924,25,5,8.042,625.48320505483,2.624672,9.171454,15.00656216,6.71082,-0.447388,0,4, 23.5, 4.6,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,99,4.005,4.007,0,0,0,0,4.22,70.34,624.17086905483,1.312336,6,P-GPS,
6100,2024-02-04 17:09:11,40.429049967641,-86.9292928444297,1.64042,,,624.49895305483,3.608924,5.8384134,15.965551692,18.9869756732,25,5,8.042,625.48320505483,2.624672,9.171454,15.965551692,5.816044,-0.447388,0,4, 22.9, 5.8,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,99,4.005,4.007,0,0,0,0,4.22,70.34,624.49895305483,1.64042,6,P-GPS,
6200,2024-02-04 17:09:11,40.4290521318626,-86.929292823741,1.64042,,,624.49895305483,3.608924,4.7423128,16.7220805876,19.7766082444,25,5,8.042,625.48320505483,2.624672,9.171454,16.7220805876,4.697574,-0.671082,0,4.3, 22.7, 6.7,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,99,4.005,4.007,0,0,0,0,4.22,70.34,624.49895305483,1.64042,6,P-GPS,
6300,2024-02-04 17:09:11,40.4290540636923,-86.9292932063287,1.64042,,,624.49895305483,3.608924,4.7423128,17.4293640748,20.4894035428,25,5,8.042,625.48320505483,2.624672,9.171454,17.4293640748,3.802798,-0.671082,0,4.6, 22.3, 7.7,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,99,4.005,4.007,0,0,0,0,4.22,70.34,624.49895305483,1.64042,6,P-GPS,
6400,2024-02-04 17:09:11,40.4290554831027,-86.9292936173535,1.64042,,,624.49895305483,3.608924,3.0422384,17.9589244592,21.0197185204,25,5,8.042,625.48320505483,2.624672,9.171454,17.9589244592,2.908022,-0.894776,0,5.2, 21.5, 10.2,0,0,1024,1024,1024,1024,0,0,0,0,0.1,0,0,99,4.005,4.007,0,0,0,0,4.22,70.34,624.49895305483,1.64042,6,P-GPS,
