time(millisecond),datetime(utc),latitude,longitude,height_above_takeoff(feet),height_above_ground_at_drone_location(feet),ground_elevation_at_drone_location(feet),altitude_above_seaLevel(feet),height_sonar(feet),speed(mph),distance(feet),mileage(feet),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet), xSpeed(mph), ySpeed(mph), zSpeed(mph), compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator(percent),rc_aileron(percent),rc_throttle(percent),rc_rudder(percent),gimbal_heading(degrees),gimbal_pitch(degrees),gimbal_roll(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),altitude(feet),ascent(feet),flycStateRaw,flycState,message
1000,2024-02-08 21:50:02,40.429540331693,-86.9293311319573,0,,,625.48406594725,0.328084,0,0.033096457752,0.086752955532,22,5,0,625.48406594725,0,0,0.034153216316,0,0,0,282.6, -2.4, 1.8,0,0,1024,1024,1024,1024,0,0,0,0,287.4,1.3,0,92,4.038,4.019,0,0,0,0,0,70.7,625.48406594725,0,41,Motors_Started,
1100,2024-02-08 21:50:02,40.4295403393923,-86.9293311306969,0,,,625.48406594725,0.328084,0,0.0302968841716,0.089583992368,22,5,0,625.48406594725,0,0,0.034153216316,0,0,0,282.7, -2.3, 2.1,0,0,1024,1024,1024,1024,0,0,0,0,287.3,1.3,0,92,4.038,4.019,0,0,0,0,0,70.7,625.48406594725,0,11,AutoTakeoff,
1200,2024-02-08 21:50:03,40.4295403509869,-86.9293311288962,0,,,625.48406594725,0.328084,0,0.0260920612024,0.09384350694,22,5,0,625.48406594725,0,0,0.034153216316,0,0,0,282.4, -2.3, 1.9,0,0,1024,1024,1024,1024,0,0,0,0,287.3,1.3,0,92,4.038,4.019,0,0,0,0,0,70.7,625.48406594725,0,11,AutoTakeoff,
1300,2024-02-08 21:50:03,40.4295404230748,-86.9293311155711,0.328084,,,625.81214994725,0.328084,0,0.0051570211624,0.120403875244,22,5,0,625.81214994725,0.328084,0,0.034153216316,0,0,0,282.6, -2.1, 2.2,0,0,1024,1024,1024,1024,0,0,0,0,287.3,1.3,0,92,4.038,4.019,0,0,0,0,0,70.7,625.81214994725,0.328084,11,AutoTakeoff,
1400,2024-02-08 21:50:03,40.4295404550379,-86.9293311058474,0.328084,,,625.81214994725,0.328084,0,0.0142661749972,0.132374348068,22,5,0,625.81214994725,0.328084,0,0.034153216316,0,0,0,282.7, -2.1, 2.4,0,0,1024,1024,1024,1024,0,0,0,0,287.3,1.3,0,92,4.038,4.019,0,0,0,0,0,70.7,625.81214994725,0.328084,11,AutoTakeoff,
1500,2024-02-08 21:50:03,40.4295405043798,-86.9293310827987,0.328084,,,625.81214994725,0.328084,0,0.033135499748,0.151480647892,22,5,0,625.81214994725,0.328084,0,0.034153216316,0.223694,0,0,282.9, -2.2, 3.8,0,0,1024,1024,1024,1024,0,0,0,0,287.3,1.3,0,92,4.038,4.019,0,0,0,0,0,70.7,625.81214994725,0.328084,11,AutoTakeoff,
1600,2024-02-08 21:50:03,40.4295406848244,-86.9293310222958,0.656168,,,626.14023394725,0.328084,0.671082,0.100659123956,0.219426516208,22,5,8.053,626.14023394725,0.656168,0.671082,0.100659123956,0.671082,0,0,283.1, -3.1, 5.4,0,0,1024,1024,1024,1024,0,0,0,0,287.3,1.3,0,92,4.038,4.019,0,0,0,0,1.606,70.7,626.14023394725,0.656168,11,AutoTakeoff,
1700,2024-02-08 21:50:03,40.4295410259118,-86.9293309443263,0.984252,,,626.46831794725,0.328084,1.342164,0.226415033492,0.34574148088,22,5,8.053,626.46831794725,0.984252,1.342164,0.226415033492,1.342164,0,0,283.4, -4.3, 4,0,0,1024,1024,1024,1024,0,0,0,0,287.3,1.3,0,92,4.038,4.019,0,0,0,0,1.606,70.7,626.46831794725,0.984252,11,AutoTakeoff,
1800,2024-02-08 21:50:03,40.4295417487585,-86.9293308928267,0.984252,,,626.46831794725,0.328084,2.013246,0.48854332272,0.6098589434,22,5,8.053,626.46831794725,0.984252,2.013246,0.48854332272,2.013246,0,-0.447388,284.2, -3.4, 0.6,0,0,1024,1024,1024,1024,0,0,0,0,287.3,1.3,0,92,4.038,4.019,0,0,0,0,1.606,70.7,626.46831794725,0.984252,11,AutoTakeoff,
1900,2024-02-08 21:50:03,40.429542649288,-86.9293309268596,1.312336,,,626.79640194725,0.656168,2.23694,0.8145177426,0.93855317964,22,5,8.053,626.79640194725,1.312336,2.23694,0.8145177426,2.23694,0,-0.894776,284.4, 0, -11.1,0,0,1024,1024,1024,1024,0,0,0,0,287.4,1.3,0,92,4.038,4.019,0,0,0,0,1.606,70.7,626.79640194725,1.312336,11,AutoTakeoff,
2000,2024-02-08 21:50:03,40.4295436184988,-86.9293310689335,1.64042,,,627.12448594725,0.656168,2.0356154,1.1662401948,1.29436355848,22,5,8.053,627.12448594725,1.64042,2.23694,1.1662401948,2.013246,-0.223694,-1.11847,283.2, 5.4, -15.8,0,0,1024,1024,1024,1024,0,0,0,0,287.4,1.3,0,92,4.038,4.019,0,0,0,0,1.606,70.7,627.12448594725,1.64042,11,AutoTakeoff,
2100,2024-02-08 21:50:03,40.4295444205661,-86.9293313012215,1.968504,,,627.45256994725,0.984252,1.5882274,1.45946855064,1.59402564156,22,5,8.053,627.45256994725,1.968504,2.23694,1.45946855064,1.565858,-0.223694,-1.342164,283, 7.4, -14.1,0,0,1024,1024,1024,1024,0,0,0,0,287.4,1.3,0,92,4.038,4.019,0,0,0,0,1.606,70.7,627.45256994725,1.968504,11,AutoTakeoff,
2200,2024-02-08 21:50:03,40.4295449706089,-86.9293314757076,1.968504,,,627.45256994725,1.312336,1.1408394,1.6621227566,1.8004757794,22,5,8.053,627.45256994725,1.968504,2.23694,1.6621227566,1.11847,-0.223694,-1.789552,283.9, 4.5, -10.8,0,0,1024,1024,1024,1024,0,0,0,0,287.4,1.3,0,92,4.038,4.019,0,0,0,0,1.606,70.7,627.45256994725,1.968504,11,AutoTakeoff,
2300,2024-02-08 21:50:04,40.4295454405127,-86.9293316134598,2.296588,,,627.78065394725,1.64042,0.9171454,1.83569231596,1.97613523384,22,5,8.053,627.78065394725,2.296588,2.23694,1.83569231596,0.894776,-0.223694,-2.23694,283.8, 4.1, -7.6,0,0,1024,1024,1024,1024,0,0,0,0,287.5,1.3,0,92,4.038,4.019,0,0,0,0,1.606,70.7,627.78065394725,2.296588,11,AutoTakeoff,
2400,2024-02-08 21:50:04,40.4295459452001,-86.9293317452697,2.624672,,,628.10873794725,1.968504,0.9171454,2.0221293298,2.16387474116,22,5,8.053,628.10873794725,2.624672,2.23694,2.0221293298,0.894776,-0.223694,-2.460634,283.5, 3.9, -7.7,0,0,1024,1024,1024,1024,0,0,0,0,287.5,1.3,0,92,4.038,4.019,0,0,0,0,1.606,70.7,628.10873794725,2.624672,11,AutoTakeoff,
2500,2024-02-08 21:50:04,40.4295463847822,-86.9293319067909,2.952756,,,628.43682194725,2.296588,0.7158208,2.18593510932,2.33041017956,22,5,8.053,628.43682194725,2.952756,2.23694,2.18593510932,0.671082,-0.223694,-2.460634,282.8, 5.7, -8.3,0,0,1024,1024,1024,1024,0,0,0,0,287.5,1.3,0,92,4.038,4.019,0,0,0,0,1.606,70.7,628.43682194725,2.952756,11,AutoTakeoff,
2600,2024-02-08 21:50:04,40.4295470401463,-86.9293321493428,3.608924,,,629.09298994725,2.624672,0.8052984,2.43089246624,2.57882882268,22,5,8.053,629.09298994725,3.608924,2.23694,2.43089246624,0.671082,-0.447388,-2.460634,283.2, 4.9, -8.5,0,0,1024,1024,1024,1024,0,0,0,0,287.5,1.3,0,92,4.038,4.019,0,0,0,0,1.606,70.7,629.09298994725,3.608924,11,AutoTakeoff,
2700,2024-02-08 21:50:04,40.4295473934404,-86.9293325192029,3.937008,,,629.42107394725,2.952756,0.8052984,2.5723097936,2.74364838176,22,5,8.053,629.42107394725,3.937008,2.23694,2.5723097936,0.671082,-0.447388,-2.460634,283.2, 6.3, -7.2,0,0,1024,1024,1024,1024,0,0,0,0,287.5,1.3,0,92,4.038,4.019,0,0,0,0,1.606,70.7,629.42107394725,3.937008,6,P-GPS,
2800,2024-02-08 21:50:04,40.4295477211029,-86.9293330495038,4.265092,,,629.74915794725,3.28084,0.6263432,2.71554142548,2.93333998888,22,5,8.053,629.74915794725,4.265092,2.23694,2.71554142548,0.447388,-0.447388,-2.23694,283.4, 9.2, -5.8,0,0,1024,1024,1024,1024,0,0,0,0,287.5,1.3,0,92,4.038,4.019,0,0,0,0,1.606,70.7,629.74915794725,4.265092,6,P-GPS,
2900,2024-02-08 21:50:04,40.4295479800255,-86.9293334310684,4.593176,,,630.07724194725,3.608924,0.6263432,2.83022646852,3.07530193568,22,5,8.053,630.07724194725,4.593176,2.23694,2.83022646852,0.447388,-0.447388,-1.342164,283.4, 9.8, -6.3,0,0,1024,1024,1024,1024,0,0,0,0,287.5,1.3,0,92,4.038,4.019,0,0,0,0,1.606,70.7,630.07724194725,4.593176,6,P-GPS,
3000,2024-02-08 21:50:04,40.4295482224748,-86.9293339370601,4.92126,,,630.40532594725,3.937008,0.7158208,2.95040363772,3.24135180976,22,5,8.053,630.40532594725,4.92126,2.23694,2.95040363772,0.671082,-0.223694,-0.894776,283.5, 6.1, -6,0,0,1024,1024,1024,1024,0,0,0,0,287.5,1.3,0,92,4.038,4.019,0,0,0,0,1.606,70.7,630.40532594725,4.92126,6,P-GPS,
3100,2024-02-08 21:50:04,40.4295485106442,-86.9293342069824,4.92126,,,630.40532594725,3.937008,0.7158208,3.0719161088,3.3704725488,22,5,8.053,630.40532594725,4.92126,2.23694,3.0719161088,0.671082,-0.447388,-0.671082,283.5, 5.5, -9,0,0,1024,1024,1024,1024,0,0,0,0,287.5,1.3,0,92,4.038,4.019,0,0,0,0,1.606,70.7,630.40532594725,4.92126,6,P-GPS,
3200,2024-02-08 21:50:04,40.4295488164269,-86.9293345478515,5.249344,,,630.73340994725,3.937008,1.006623,3.20595154616,3.5167980128,22,5,8.053,630.73340994725,5.249344,2.23694,3.20595154616,0.894776,-0.447388,-0.447388,283, 7.7, -10.4,0,0,1024,1024,1024,1024,0,0,0,0,287.5,1.3,0,92,4.038,4.019,0,0,0,0,1.606,70.7,630.73340994725,5.249344,6,P-GPS,
3300,2024-02-08 21:50:05,40.4295491702683,-86.9293348557682,5.577428,,,631.06149394725,3.937008,0.9171454,3.3548557504,3.6716536608,22,5,7.889,631.06149394725,5.577428,2.23694,3.3548557504,0.894776,-0.223694,-0.223694,283.5, 6.1, -9.1,0,0,1024,1024,1024,1024,0,0,0,0,287.5,1.3,0,92,3.979,3.977,0,0,0,0,5.029,70.7,631.06149394725,5.577428,6,P-GPS,
3400,2024-02-08 21:50:05,40.4295494640656,-86.9293350351161,5.577428,,,631.06149394725,3.937008,1.1408394,3.4722113972,3.789862326,22,5,7.889,631.06149394725,5.577428,2.23694,3.4722113972,1.11847,-0.223694,0,283.4, 7.7, -9,0,0,1024,1024,1024,1024,0,0,0,0,287.5,1.3,0,92,3.979,3.977,0,0,0,0,5.029,70.7,631.06149394725,5.577428,6,P-GPS,
3500,2024-02-08 21:50:05,40.429549943486,-86.9293351933961,5.577428,,,631.06149394725,3.937008,1.11847,3.6521326628,3.9702101008,22,5,7.889,631.06149394725,5.577428,2.23694,3.6521326628,1.11847,0,0,283.9, 5.9, -10.7,0,0,1024,1024,1024,1024,0,0,0,0,287.5,1.3,0,92,3.979,3.977,0,0,0,0,5.029,70.7,631.06149394725,5.577428,6,P-GPS,
3600,2024-02-08 21:50:05,40.4295504986421,-86.9293353062989,5.905512,,,631.38957794725,3.937008,1.342164,3.8545932992,4.1751641756,22,5,7.889,631.38957794725,5.905512,2.23694,3.8545932992,1.342164,0,0.223694,283.5, 6.5, -11.4,0,0,1024,1024,1024,1024,0,0,0,0,287.5,1.3,0,92,3.979,3.977,0,0,0,0,5.029,70.7,631.38957794725,5.905512,6,P-GPS,
3700,2024-02-08 21:50:05,40.4295510285964,-86.9293353974134,5.905512,,,631.38957794725,3.937008,1.342164,4.046752098,4.3701773052,22,5,7.889,631.38957794725,5.905512,2.23694,4.046752098,1.342164,0,0,284.7, 3, -11.4,0,0,1024,1024,1024,1024,0,0,0,0,287.5,1.3,0,92,3.979,3.977,0,0,0,0,5.029,70.7,631.38957794725,5.905512,6,P-GPS,
3800,2024-02-08 21:50:05,40.4295516130059,-86.9293353855289,5.905512,,,631.38957794725,3.937008,1.1408394,4.2501969864,4.5833990968,22,5,7.889,631.38957794725,5.905512,2.23694,4.2501969864,1.11847,-0.223694,0,284.7, 4.8, -11.1,0,0,1024,1024,1024,1024,0,0,0,0,287.5,1.3,0,92,3.979,3.977,0,0,0,0,5.029,70.7,631.38957794725,5.905512,6,P-GPS,
3900,2024-02-08 21:50:05,40.4295520792946,-86.9293355202199,5.905512,,,631.38957794725,3.937008,1.11847,4.4240158896,4.7576117008,22,5,7.889,631.38957794725,5.905512,2.23694,4.4240158896,1.11847,0,0,284.4, 8.7, -13.2,0,0,1024,1024,1024,1024,0,0,0,0,287.5,1.3,0,92,3.979,3.977,0,0,0,0,5.029,70.7,631.38957794725,5.905512,6,P-GPS,
4000,2024-02-08 21:50:05,40.4295525689221,-86.9293356084533,6.233596,,,631.71766194725,3.937008,1.11847,4.6025920108,4.9379266672,22,5,7.889,631.71766194725,6.233596,2.23694,4.6025920108,1.11847,0,0.223694,284.8, 7.1, -11.8,0,0,1024,1024,1024,1024,0,0,0,0,287.5,1.3,0,92,3.979,3.977,0,0,0,0,5.029,70.7,631.71766194725,6.233596,6,P-GPS,
4100,2024-02-08 21:50:05,40.4295530399462,-86.9293356896641,6.233596,,,631.71766194725,3.937008,1.11847,4.7742127512,5.1112534444,22,5,7.889,631.71766194725,6.233596,2.23694,4.7742127512,1.11847,0,0.223694,285.1, 6.5, -10.9,0,0,1024,1024,1024,1024,0,0,0,0,287.5,1.3,0,92,3.979,3.977,0,0,0,0,5.029,70.7,631.71766194725,6.233596,6,P-GPS,
4200,2024-02-08 21:50:06,40.4295535496622,-86.9293357451251,6.233596,,,631.71766194725,3.937008,1.11847,4.9577101324,5.2978348152,22,5,7.889,631.71766194725,6.233596,2.23694,4.9577101324,1.11847,0,0,285.3, 5.1, -11.8,0,0,1024,1024,1024,1024,0,0,0,0,287.5,1.3,0,92,3.979,3.977,0,0,0,0,5.029,70.7,631.71766194725,6.233596,6,P-GPS,
4300,2024-02-08 21:50:06,40.4295541444807,-86.9293357429643,6.233596,,,631.71766194725,3.937008,1.11847,5.1675198504,5.5148623812,22,5,7.889,631.71766194725,6.233596,2.23694,5.1675198504,1.11847,0,0,285.9, 3.6, -14.4,0,0,1024,1024,1024,1024,0,0,0,0,287.5,1.3,0,92,3.979,3.977,0,0,0,0,5.029,70.7,631.71766194725,6.233596,6,P-GPS,
4400,2024-02-08 21:50:06,40.4295546540339,-86.9293357074908,6.233596,,,631.71766194725,3.937008,1.1408394,5.3455054204,5.7010500512,22,5,7.889,631.71766194725,6.233596,2.23694,5.3455054204,1.11847,0.223694,0,286.3, 2.7, -15,0,0,1024,1024,1024,1024,0,0,0,0,287.5,1.3,0,92,3.979,3.977,0,0,0,0,5.029,70.7,631.71766194725,6.233596,6,P-GPS,
4500,2024-02-08 21:50:06,40.4295551398313,-86.9293356673356,6.233596,,,631.71766194725,3.937008,1.1408394,5.515256082,5.8786419204,22,5,7.889,631.71766194725,6.233596,2.23694,5.515256082,1.11847,0.223694,0,286.2, 3.5, -14,0,0,1024,1024,1024,1024,0,0,0,0,287.5,1.3,0,92,3.979,3.977,0,0,0,0,5.029,70.7,631.71766194725,6.233596,6,P-GPS,
4600,2024-02-08 21:50:06,40.4295556340575,-86.9293356161963,6.233596,,,631.71766194725,3.937008,0.9171454,5.6878610744,6.0595146296,22,5,7.889,631.71766194725,6.233596,2.23694,5.6878610744,0.894776,0.223694,0,286.3, 2.4, -13.6,0,0,1024,1024,1024,1024,0,0,0,0,287.5,1.3,0,92,3.979,3.977,0,0,0,0,5.029,70.7,631.71766194725,6.233596,6,P-GPS,
4700,2024-02-08 21:50:06,40.4295560955846,-86.9293355677579,6.233596,,,631.71766194725,3.937008,0.9171454,5.849409636,6.2284450812,22,5,7.889,631.71766194725,6.233596,2.23694,5.849409636,0.894776,0.223694,-0.223694,286.5, 2.9, -12.8,0,0,1024,1024,1024,1024,0,0,0,0,287.5,1.3,0,92,3.979,3.977,0,0,0,0,5.029,70.7,631.71766194725,6.233596,6,P-GPS,
4800,2024-02-08 21:50:06,40.429556559131,-86.9293354478325,6.233596,,,631.71766194725,3.937008,0.9171454,6.0081366752,6.4008204148,22,5,7.889,631.71766194725,6.233596,2.23694,6.0081366752,0.894776,0.223694,-0.223694,286.7, 1.6, -13.8,0,0,1024,1024,1024,1024,0,0,0,0,287.5,1.3,0,92,3.979,3.977,0,0,0,0,5.029,70.7,631.71766194725,6.233596,6,P-GPS,
4900,2024-02-08 21:50:06,40.4295569744037,-86.9293354105584,6.233596,,,631.71766194725,3.937008,0.894776,6.1546589896,6.55265769,22,5,7.917,631.71766194725,6.233596,2.23694,6.1546589896,0.894776,0,0,286.6, 2.9, -13.6,0,0,1024,1024,1024,1024,0,0,0,0,287.5,1.3,0,92,3.957,3.944,0,0,0,0,3.999,70.7,631.71766194725,6.233596,6,P-GPS,
5000,2024-02-08 21:50:06,40.4295573725778,-86.9293354328868,5.905512,,,631.38957794725,3.937008,0.894776,6.2984582068,6.6980645188,22,5,7.917,631.71766194725,6.233596,2.23694,6.2984582068,0.894776,0,0,286.6, 3.3, -12.3,0,0,1024,1024,1024,1024,0,0,0,0,287.5,1.3,0,92,3.957,3.944,0,0,0,0,3.999,70.7,631.38957794725,5.905512,6,P-GPS,"Home Point updated. RTH altitude adjusted to 100 m (Code: 120852)"
5100,2024-02-08 21:50:06,40.4295577805877,-86.9293353561778,5.905512,,,631.38957794725,3.937008,0.7158208,6.4407482376,6.8484582244,22,5,7.917,631.71766194725,6.233596,2.23694,6.4407482376,0.671082,0.223694,0,286.8, 3.8, -11.4,0,0,1024,1024,1024,1024,0,0,0,0,287.5,1.3,0,92,3.957,3.944,0,0,0,0,3.999,70.7,631.38957794725,5.905512,6,P-GPS,
5200,2024-02-08 21:50:06,40.4295581249385,-86.9293352717258,5.905512,,,631.38957794725,3.937008,0.7158208,6.560203622,6.9762797508,22,5,7.917,631.71766194725,6.233596,2.23694,6.560203622,0.671082,0.223694,0,287.1, 1.9, -12.6,0,0,1024,1024,1024,1024,0,0,0,0,287.5,1.3,0,92,3.957,3.944,0,0,0,0,3.999,70.7,631.38957794725,5.905512,6,P-GPS,
5300,2024-02-08 21:50:07,40.4295584098185,-86.9293351717879,5.577428,,,631.06149394725,3.937008,0.7158208,6.657808612,7.0838584944,22,5,7.917,631.71766194725,6.233596,2.23694,6.657808612,0.671082,0.223694,0,287.3, 1.9, -11,0,0,1024,1024,1024,1024,0,0,0,0,287.5,1.3,0,92,3.957,3.944,0,0,0,0,3.999,70.7,631.06149394725,5.577428,6,P-GPS,
5400,2024-02-08 21:50:07,40.4295586678747,-86.9293350365567,5.577428,,,631.06149394725,3.937008,0.4921268,6.7444884048,7.185203642,22,5,7.917,631.71766194725,6.233596,2.23694,6.7444884048,0.447388,0.223694,0,287.2, 1.7, -10.9,0,0,1024,1024,1024,1024,0,0,0,0,287.5,1.3,0,92,3.957,3.944,0,0,0,0,3.999,70.7,631.06149394725,5.577428,6,P-GPS,
5500,2024-02-08 21:50:07,40.4295588560447,-86.9293348001271,5.577428,,,631.06149394725,3.937008,0.4921268,6.8021327636,7.2802167684,22,5,7.917,631.71766194725,6.233596,2.23694,6.8021327636,0.447388,0.223694,0,287.2, 0.6, -12,0,0,1024,1024,1024,1024,0,0,0,0,287.5,1.3,0,92,3.957,3.944,0,0,0,0,3.999,70.7,631.06149394725,5.577428,6,P-GPS,
5600,2024-02-08 21:50:07,40.4295591136124,-86.9293346530114,5.249344,,,630.73340994725,3.937008,0.4921268,6.8891406404,7.3826774016,22,5,7.917,631.71766194725,6.233596,2.23694,6.8891406404,0.447388,0.223694,0,287.3, 1, -11,0,0,1024,1024,1024,1024,0,0,0,0,287.5,1.3,0,92,3.957,3.944,0,0,0,0,3.999,70.7,630.73340994725,5.249344,6,P-GPS,
5700,2024-02-08 21:50:07,40.4295593225092,-86.9293344862682,5.249344,,,630.73340994725,3.937008,0.4921268,6.9582679392,7.4718506328,22,5,7.917,631.71766194725,6.233596,2.23694,6.9582679392,0.447388,0.223694,0,287.7, -0.4, -10.5,0,0,1024,1024,1483,1024,0,0,70,0,287.5,1.3,0,92,3.957,3.944,0,0,0,0,3.999,70.7,630.73340994725,5.249344,6,P-GPS,
5800,2024-02-08 21:50:07,40.429559525726,-86.9293343126824,5.249344,,,630.73340994725,3.937008,0.4921268,7.0255251592,7.5603020792,22,5,7.917,631.71766194725,6.233596,2.23694,7.0255251592,0.447388,0.223694,0,287.7, 0.1, -11.5,0,0,1024,1024,1564,1024,0,0,82,0,287.5,1.3,0,92,3.957,3.944,0,0,0,0,3.999,70.7,630.73340994725,5.249344,6,P-GPS,
5900,2024-02-08 21:50:07,40.4295597596878,-86.9293341842938,5.249344,,,630.73340994725,3.937008,0.4921268,7.1058729308,7.6528217672,22,5,7.917,631.71766194725,6.233596,2.23694,7.1058729308,0.447388,0.223694,-0.223694,288, -0.5, -9.7,0,0,1024,1024,1564,1024,0,0,82,0,287.5,1.3,0,92,3.957,3.944,0,0,0,0,3.999,70.7,630.73340994725,5.249344,6,P-GPS,
6000,2024-02-08 21:50:07,40.4295600521173,-86.9293340411395,5.249344,,,630.73340994725,3.937008,0.7158208,7.2072508868,7.7666669152,22,5,7.917,631.71766194725,6.233596,2.23694,7.2072508868,0.671082,0.223694,-0.894776,288.1, 0.2, -11.3,0,0,1024,1024,1521,1024,0,0,75,0,287.5,1.3,0,92,3.957,3.944,0,0,0,0,3.999,70.7,630.73340994725,5.249344,6,P-GPS,
6100,2024-02-08 21:50:07,40.4295603819879,-86.9293339413817,5.249344,,,630.73340994725,4.265092,0.7158208,7.3238519404,7.8901577328,22,5,7.917,631.71766194725,6.233596,2.23694,7.3238519404,0.671082,0.223694,-1.565858,287.9, 1.7, -12.7,0,0,1024,1024,1423,1024,0,0,60,0,287.5,1.3,0,92,3.957,3.944,0,0,0,0,3.999,70.7,630.73340994725,5.249344,6,P-GPS,
6200,2024-02-08 21:50:08,40.4295607242478,-86.9293337899444,5.577428,,,631.06149394725,4.593176,0.6263432,7.4437666424,8.0219490756,22,5,7.917,631.71766194725,6.233596,2.23694,7.4437666424,0.447388,0.447388,-2.23694,287.9, 1.5, -13.7,0,0,1024,1024,1224,1024,0,0,30,0,287.5,1.3,0,92,3.957,3.944,0,0,0,0,3.999,70.7,631.06149394725,5.577428,6,P-GPS,
